regulator	target	beta.sign.sum	prior	ens_tf	ens_target
SMAD1	IFI6	1225.34670932534	1	ENSG00000170365	ENSG00000126709
SMAD1	IL1B	1429.9505677290601	1	ENSG00000170365	ENSG00000125538
SMAD1	SAMD4A	333.85499650038702	1	ENSG00000170365	ENSG00000020577
SMAD1	TREM1	823.88085556795897	1	ENSG00000170365	ENSG00000124731
NHLH1	ERBB2	581.563787196151	1	ENSG00000171786	ENSG00000141736
NHLH1	KRT5	532.05130547491001	1	ENSG00000171786	ENSG00000186081
HSF4	EIF3L	-272.38955723014703	1	ENSG00000102878	ENSG00000100129
ETV5	KRT5	314.82291279737598	1	ENSG00000244405	ENSG00000186081
ZNF232	ISG20	139.19818738139401	1	ENSG00000167840	ENSG00000172183
JDP2	DYNLT1	219.45872303323102	1	ENSG00000140044	ENSG00000146425
JDP2	PNRC1	342.90558075108299	1	ENSG00000140044	ENSG00000146278
JDP2	TNFAIP6	1401.15233498509	1	ENSG00000140044	ENSG00000123610
JDP2	TNFRSF9	1442.30410669344	1	ENSG00000140044	ENSG00000049249
TP53	RARRES3	959.49593450456405	1	ENSG00000141510	ENSG00000133321
ZNF740	ANKFY1	130.681767590763	1	ENSG00000139651	ENSG00000185722
ZNF740	CCR1	549.04383455505797	1	ENSG00000139651	ENSG00000163823
ZNF740	ERLIN1	-48.695871238528298	1	ENSG00000139651	ENSG00000107566
ZNF740	TRPC1	-250.86300655672099	1	ENSG00000139651	ENSG00000144935
TBX2	CD86	400.969011416093	1	ENSG00000121068	ENSG00000114013
TBX2	CD83	828.34738750555607	1	ENSG00000121068	ENSG00000112149
TBX2	IL6ST	63.125960674286098	1	ENSG00000121068	ENSG00000134352
TBX2	MAP4K1	-676.95706578545503	1	ENSG00000121068	ENSG00000104814
TBX2	PIK3CA	95.664699555561413	1	ENSG00000121068	ENSG00000121879
TBX2	SERPINB1	537.87482089208197	1	ENSG00000121068	ENSG00000021355
TBX2	SOCS2	959.71748985906993	1	ENSG00000121068	ENSG00000120833
TBX2	TNFAIP6	1061.7351918864999	1	ENSG00000121068	ENSG00000123610
TBX2	TRAF1	528.98672345029706	1	ENSG00000121068	ENSG00000056558
ZFY	RARG	188.93821022294799	1	ENSG00000067646	ENSG00000172819
ZFY	IER3	608.88658274366401	1	ENSG00000067646	ENSG00000137331
DLX3	VEGFC	467.47255604470297	1	ENSG00000064195	ENSG00000150630
KLF13	NR1H2	258.550024245624	1	ENSG00000169926	ENSG00000131408
KLF13	IRF3	339.61920769913996	1	ENSG00000169926	ENSG00000126456
KLF13	IKBKG	447.95621412305002	1	ENSG00000169926	ENSG00000269335
KLF13	NR2F6	126.695176833654	1	ENSG00000169926	ENSG00000160113
KLF13	PRKD2	145.77465315779801	1	ENSG00000169926	ENSG00000105287
KLF13	SOD1	-439.00483764348502	1	ENSG00000169926	ENSG00000142168
TLX1	COX7A2P1	-32.671352537622397	1	ENSG00000107807	ENSG00000258626
TLX1	SCAP	213.41493187522599	1	ENSG00000107807	ENSG00000114650
TLX1	SREBF1	321.300510920813	1	ENSG00000107807	ENSG00000072310
BACH1	F3	710.04941172744998	1	ENSG00000156273	ENSG00000117525
FOXD2	ALOX5	464.31349785670199	1	ENSG00000186564	ENSG00000012779
FOXD2	CD163	1242.8448306324499	1	ENSG00000186564	ENSG00000177575
FOXD2	FCGRT	862.33867502074406	1	ENSG00000186564	ENSG00000104870
FOXD2	TAGAP	381.69992018876297	1	ENSG00000186564	ENSG00000164691
ZNF652	IFI16	-243.08348209252401	1	ENSG00000198740	ENSG00000163565
POU4F1	MSR1	-1115.6973370851899	1	ENSG00000152192	ENSG00000038945
POU4F1	TFEC	-297.74327154614201	1	ENSG00000152192	ENSG00000105967
WT1	NR2E1	-79.711169367402903	1	ENSG00000184937	ENSG00000112333
WT1	NR2F1	-197.94747252119799	1	ENSG00000184937	ENSG00000175745
WT1	AQP4	-195.33433606344101	1	ENSG00000184937	ENSG00000171885
WT1	CLDN2	-232.50313716020301	1	ENSG00000184937	ENSG00000165376
WT1	CREB3L3	-779.45302204194195	1	ENSG00000184937	ENSG00000060566
WT1	FABP6	-303.01389849421003	1	ENSG00000184937	ENSG00000170231
WT1	LBP	-128.921633903339	1	ENSG00000184937	ENSG00000129988
WT1	NPY1R	-240.76005674819697	1	ENSG00000184937	ENSG00000164128
WT1	PTGES	-91.740335879345906	1	ENSG00000184937	ENSG00000148344
IRF4	IRF5	-41.421679273960997	1	ENSG00000137265	ENSG00000128604
IRF4	RARB	27.091398907287303	1	ENSG00000137265	ENSG00000077092
IRF4	NR3C2	28.200482353419599	1	ENSG00000137265	ENSG00000151623
IRF4	ABCC6	45.674929288046997	1	ENSG00000137265	ENSG00000091262
IRF4	APOBEC2	25.273524234245201	1	ENSG00000137265	ENSG00000124701
IRF4	DMP1	362.96890951404998	1	ENSG00000137265	ENSG00000152592
IRF4	G6PD	-17.163712058614099	1	ENSG00000137265	ENSG00000160211
IRF4	GPX2	214.790195108228	1	ENSG00000137265	ENSG00000176153
IRF4	MAB21L2	228.95284749754902	1	ENSG00000137265	ENSG00000181541
IRF4	MTHFD2L	20.299230673654801	1	ENSG00000137265	ENSG00000163738
IRF4	OGFR	-23.788498576349802	1	ENSG00000137265	ENSG00000060491
IRF4	TACR1	24.548859612901101	1	ENSG00000137265	ENSG00000115353
IRF4	UPK1B	118.42247411464899	1	ENSG00000137265	ENSG00000114638
MAZ	BMP2	319.68755009180302	1	ENSG00000103495	ENSG00000125845
MAZ	CCL19	568.23988590189401	1	ENSG00000103495	ENSG00000172724
MAZ	GRIN1	348.30293408541297	1	ENSG00000103495	ENSG00000176884
MEIS2	CCR1	576.53105266921602	1	ENSG00000134138	ENSG00000163823
MEIS2	DPYD	86.570518824327294	1	ENSG00000134138	ENSG00000188641
MEIS2	MBP	138.166753494852	1	ENSG00000134138	ENSG00000197971
MEIS2	NUAK2	-955.06900670019195	1	ENSG00000134138	ENSG00000163545
MEIS2	PDE7A	-87.946889125207093	1	ENSG00000134138	ENSG00000205268
MEIS2	PXK	119.581026401988	1	ENSG00000134138	ENSG00000168297
ZNF423	IER3	427.128390259615	1	ENSG00000102935	ENSG00000137331
ZNF423	ZNF366	360.48221855219401	1	ENSG00000102935	ENSG00000178175
KLF6	NR2E3	-168.45825983648501	1	ENSG00000067082	ENSG00000278570
KLF6	GRM2	-171.247977564878	1	ENSG00000067082	ENSG00000164082
KLF6	PGK1	20.959394550097198	1	ENSG00000067082	ENSG00000102144
CEBPG	nan	903.75310955528107	1	ENSG00000153879	ENSG00000277089
CEBPG	ASPH	35.158427316984103	1	ENSG00000153879	ENSG00000198363
CEBPG	BCL2	-523.62163998364304	1	ENSG00000153879	ENSG00000171791
CEBPG	BCL2L14	-1100.4775077996801	1	ENSG00000153879	ENSG00000121380
CEBPG	CD274	-156.64134331973199	1	ENSG00000153879	ENSG00000120217
ARID2	IL9	789.3127424501489	1	ENSG00000189079	ENSG00000145839
PAX4	LRG1	872.62122730683802	1	ENSG00000106331	ENSG00000171236
PAX4	MDK	1480.91048493823	1	ENSG00000106331	ENSG00000110492
PAX4	SH3BGRL	-221.245898364602	1	ENSG00000106331	ENSG00000131171
PAX4	SLC11A2	-986.04365895460205	1	ENSG00000106331	ENSG00000110911
PAX4	THBD	-883.18636946496395	1	ENSG00000106331	ENSG00000178726
PAX4	TRAFD1	917.045318504487	1	ENSG00000106331	ENSG00000135148
ARID5A	CD3G	208.70816575391601	1	ENSG00000196843	ENSG00000160654
BATF	ABCG5	-480.70781137552802	1	ENSG00000156127	ENSG00000138075
BATF	SERPINA3	-291.55118639974398	1	ENSG00000156127	ENSG00000196136
HMG20B	IFNB1	471.76600615667701	1	ENSG00000064961	ENSG00000171855
PBX3	SREBF1	309.79053231243597	1	ENSG00000167081	ENSG00000072310
PBX3	MVK	548.64489439758802	1	ENSG00000167081	ENSG00000110921
PBX3	FASN	370.31456189224599	1	ENSG00000167081	ENSG00000169710
PBX3	UBE2M	162.56104937793401	1	ENSG00000167081	ENSG00000130725
ZFX	LCN2	-307.47338588562701	1	ENSG00000005889	ENSG00000148346
STAT3	KRT5	795.62461248305897	1	ENSG00000168610	ENSG00000186081
STAT3	PYCARD	417.71934067493601	1	ENSG00000168610	ENSG00000103490
E2F4	ATP1A2	-427.49648179623199	1	ENSG00000205250	ENSG00000018625
E2F4	CIDEA	-23.766849631169102	1	ENSG00000205250	ENSG00000176194
E2F4	DMP1	-90.389453809551199	1	ENSG00000205250	ENSG00000152592
E2F4	TBX3	-297.849612729878	1	ENSG00000205250	ENSG00000135111
E2F4	WT1	-181.833024585429	1	ENSG00000205250	ENSG00000184937
ELK1	KRT3	-488.09378567273598	1	ENSG00000126767	ENSG00000186442
MYBL2	PTGS2	-1353.02231341129	1	ENSG00000101057	ENSG00000073756
MYBL2	TNC	-910.34500068061595	1	ENSG00000101057	ENSG00000041982
MYBL2	UPP1	-85.008084740283692	1	ENSG00000101057	ENSG00000183696
RARB	DUSP1	439.004946059264	1	ENSG00000077092	ENSG00000120129
RARB	SPP1	-1288.16664562408	1	ENSG00000077092	ENSG00000118785
RARB	TIFA	-607.453149411249	1	ENSG00000077092	ENSG00000145365
ZSCAN10	CX3CL1	-463.74216588860497	1	ENSG00000130182	ENSG00000006210
ZSCAN10	KCNK5	-226.587327256447	1	ENSG00000130182	ENSG00000164626
ZSCAN10	LIPA	480.02045734524302	1	ENSG00000130182	ENSG00000107798
ZSCAN10	PRKACA	100.40270657479999	1	ENSG00000130182	ENSG00000072062
ZSCAN10	PXK	457.32199331093301	1	ENSG00000130182	ENSG00000168297
NFATC3	MYLIP	-525.69823365396405	1	ENSG00000072736	ENSG00000007944
NFATC3	CCR7	-793.71015347618504	1	ENSG00000072736	ENSG00000126353
NFATC3	RARRES3	-718.15794944617403	1	ENSG00000072736	ENSG00000133321
HOXC8	ABCB1	147.853216492965	1	ENSG00000037965	ENSG00000085563
MECOM	CCL23	-1110.4072565812301	1	ENSG00000085276	ENSG00000274736
ETV6	ST8SIA1	-218.84917722649399	1	ENSG00000139083	ENSG00000111728
PITX2	COX7A2P1	143.81695986097199	1	ENSG00000164093	ENSG00000258626
PITX2	SREBF2	-33.573463936717204	1	ENSG00000164093	ENSG00000198911
PITX2	NR1H2	-264.49649287273996	1	ENSG00000164093	ENSG00000131408
PITX2	NFKBIB	-75.973753276299703	1	ENSG00000164093	ENSG00000104825
PITX2	IKBKG	-613.02080176516404	1	ENSG00000164093	ENSG00000269335
PITX2	NR2C2	25.653850794615998	1	ENSG00000164093	ENSG00000177463
PITX2	ESRRA	-304.69107377068701	1	ENSG00000164093	ENSG00000173153
PITX2	CCDC92	-19.299005835608501	1	ENSG00000164093	ENSG00000119242
PITX2	GAK	-149.60515877601699	1	ENSG00000164093	ENSG00000178950
PITX2	GALNT2	-44.835477097504999	1	ENSG00000164093	ENSG00000143641
PITX2	LGALS3	-368.96773322044896	1	ENSG00000164093	ENSG00000131981
PITX2	MMP9	-132.77332811986298	1	ENSG00000164093	ENSG00000100985
PITX2	NAPA	-200.91023764157902	1	ENSG00000164093	ENSG00000105402
PITX2	NQO1	-103.764312309042	1	ENSG00000164093	ENSG00000181019
PITX2	OGFR	-529.64250358098604	1	ENSG00000164093	ENSG00000060491
PITX2	SENP2	66.756466413436399	1	ENSG00000164093	ENSG00000163904
PITX2	SLC3A2	-312.97476398669397	1	ENSG00000164093	ENSG00000168003
PITX2	SPP1	-501.881327529776	1	ENSG00000164093	ENSG00000118785
PITX2	TGM2	-546.98119408865	1	ENSG00000164093	ENSG00000198959
SOX9	PMM2	96.558710794243794	1	ENSG00000125398	ENSG00000140650
EBF1	ASS1	137.16500185697601	1	ENSG00000164330	ENSG00000130707
EBF1	C3	251.37899460293499	1	ENSG00000164330	ENSG00000125730
EBF1	DEFB1	83.785486891897094	1	ENSG00000164330	ENSG00000164825
EBF1	IGFBP2	990.704096188113	1	ENSG00000164330	ENSG00000115457
EBF1	MMP1	183.66727156829799	1	ENSG00000164330	ENSG00000196611
ESR2	LTB	1194.4463577236399	1	ENSG00000140009	ENSG00000227507
ESR2	S100A6	439.80676015621697	1	ENSG00000140009	ENSG00000197956
GSX2	ADH1A	220.04581199040902	1	ENSG00000180613	ENSG00000187758
KLF16	IER2	399.53454778883201	1	ENSG00000129911	ENSG00000160888
HOXB9	TNFRSF10A	261.16765969250997	1	ENSG00000170689	ENSG00000104689
HES4	RORB	-913.14713580148805	1	ENSG00000188290	ENSG00000198963
NRF1	PRL	-232.47690612629799	1	ENSG00000106459	ENSG00000172179
NRF1	VEGFC	-104.57106953668502	1	ENSG00000106459	ENSG00000150630
ZIC1	IRF9	756.27670461914204	1	ENSG00000152977	ENSG00000213928
ZIC1	STAT5A	647.65232861272204	1	ENSG00000152977	ENSG00000126561
ZIC1	ABCB4	-1001.57177081233	1	ENSG00000152977	ENSG00000005471
ZIC1	C10orf10	735.50227763856401	1	ENSG00000152977	ENSG00000165507
ZIC1	CCL17	1048.5160752889801	1	ENSG00000152977	ENSG00000102970
ZIC1	CCL22	601.08343469374199	1	ENSG00000152977	ENSG00000102962
ZIC1	FAS	618.70638348713203	1	ENSG00000152977	ENSG00000026103
ZIC1	GADD45B	626.31913863344403	1	ENSG00000152977	ENSG00000099860
ZIC1	HLA-F	447.92997746008103	1	ENSG00000152977	ENSG00000204642
ZIC1	IFI27	1446.9313116363901	1	ENSG00000152977	ENSG00000165949
ZIC1	IFI35	680.49784598679707	1	ENSG00000152977	ENSG00000068079
ZIC1	MARCKS	248.02939128527302	1	ENSG00000152977	ENSG00000277443
ZIC1	MT1F	143.78278962937799	1	ENSG00000152977	ENSG00000198417
ZIC1	PNRC1	780.46827957955702	1	ENSG00000152977	ENSG00000146278
ZIC1	PPM1K	657.85381310352	1	ENSG00000152977	ENSG00000163644
ZIC1	RARRES3	664.86014787339298	1	ENSG00000152977	ENSG00000133321
ZIC1	RASSF4	332.71499656801802	1	ENSG00000152977	ENSG00000107551
ZIC1	SERPING1	1149.34018876714	1	ENSG00000152977	ENSG00000149131
ZIC1	SLC25A28	336.717702037734	1	ENSG00000152977	ENSG00000155287
ZIC1	TAPBP	369.21000870936899	1	ENSG00000152977	ENSG00000231925
TEAD3	BDKRB1	142.41065859194799	1	ENSG00000007866	ENSG00000100739
FLI1	IFNB1	1286.1372188472901	1	ENSG00000151702	ENSG00000171855
FLI1	CREBBP	171.42344020483199	1	ENSG00000151702	ENSG00000005339
FLI1	STAT2	574.201792787979	1	ENSG00000151702	ENSG00000170581
FLI1	CCL1	2553.7047371798499	1	ENSG00000151702	ENSG00000108702
FLI1	CCL4	1051.5762919005901	1	ENSG00000151702	ENSG00000275302
FLI1	CD40	878.26540131822605	1	ENSG00000151702	ENSG00000101017
FLI1	CREB3	290.96956867051603	1	ENSG00000151702	ENSG00000107175
FLI1	CXCL3	1005.96886576797	1	ENSG00000151702	ENSG00000163734
FLI1	F11R	635.01317248512999	1	ENSG00000151702	ENSG00000158769
FLI1	GBP5	1072.21504233568	1	ENSG00000151702	ENSG00000154451
FLI1	IL1RN	164.58175574983201	1	ENSG00000151702	ENSG00000136689
FLI1	TNF	1413.0748266691901	1	ENSG00000151702	ENSG00000232810
FLI1	TRIM25	416.49985234447195	1	ENSG00000151702	ENSG00000121060
HIF1A	S100A10	-134.965013758753	1	ENSG00000100644	ENSG00000197747
FOSL2	ARFRP1	210.44443341099799	1	ENSG00000075426	ENSG00000101246
OSR2	CCR1	280.40867055640598	1	ENSG00000164920	ENSG00000163823
TLX3	NUAK2	-241.84408965601398	1	ENSG00000164438	ENSG00000163545
TFAP2B	RARA	335.08136559584096	1	ENSG00000008196	ENSG00000131759
TFAP2B	CHUK	88.804836726881902	1	ENSG00000008196	ENSG00000213341
TFAP2B	PPARD	264.70923679131499	1	ENSG00000008196	ENSG00000112033
TFAP2B	VDR	63.029125506408995	1	ENSG00000008196	ENSG00000111424
TFAP2B	ALOX12	-224.833072165685	1	ENSG00000008196	ENSG00000108839
TFAP2B	G6PD	369.39157438201698	1	ENSG00000008196	ENSG00000160211
TFAP2B	IER3	110.95367150369499	1	ENSG00000008196	ENSG00000137331
TFAP2B	PLK3	258.26482362347804	1	ENSG00000008196	ENSG00000173846
TFAP2D	NR2E1	-442.26471584388702	1	ENSG00000008197	ENSG00000112333
TFAP2D	NCF1	372.52456045221902	1	ENSG00000008197	ENSG00000158517
FOXH1	CAV1	191.31517562008901	1	ENSG00000160973	ENSG00000105974
FOXH1	FASLG	302.472855751802	1	ENSG00000160973	ENSG00000117560
FOXL1	ALDH1A1	-851.77527652725007	1	ENSG00000176678	ENSG00000165092
FOXL1	HPSE	-1264.91231208978	1	ENSG00000176678	ENSG00000173083
IRF9	STAT2	531.04952491257802	1	ENSG00000213928	ENSG00000170581
IRF9	ADORA1	-170.76520616564198	1	ENSG00000213928	ENSG00000163485
IRF9	BLVRA	187.15037251831501	1	ENSG00000213928	ENSG00000106605
IRF9	CXCL11	822.90490629061901	1	ENSG00000213928	ENSG00000169248
IRF9	GBP1	22.370172911613196	1	ENSG00000213928	ENSG00000117228
