regulator	target	beta.sign.sum	prior	ens_tf	ens_target
CTCF	RNASE4	176.807833	1	ENSG00000102974	ENSG00000258818
CTCF	SAA2	74.77418949	1	ENSG00000102974	ENSG00000134339
CTCF	SELE	25.08565926	0	ENSG00000102974	ENSG00000007908
CTCF	SERPINA3	48.54698295	0	ENSG00000102974	ENSG00000196136
CTCF	SLC1A1	24.5407177	1	ENSG00000102974	ENSG00000106688
CTCF	SOX9	57.16291151	1	ENSG00000102974	ENSG00000125398
CTCF	TACR1	166.1173835	1	ENSG00000102974	ENSG00000115353
CTCF	TBX3	50.80212215	1	ENSG00000102974	ENSG00000135111
CTCF	TERT	21.41593264	1	ENSG00000102974	ENSG00000164362
CTCF	TF	128.567376	1	ENSG00000102974	ENSG00000091513
CTCF	UPP2	26.03778132	1	ENSG00000102974	ENSG00000007001
CTCF	XDH	436.6992536	1	ENSG00000102974	ENSG00000158125
CTCF	ZNF385B	103.9629044	1	ENSG00000102974	ENSG00000144331
IRF1	APOBEC3B	1010.543932	1	ENSG00000125347	ENSG00000179750
IRF1	MYD88	488.5045682	1	ENSG00000125347	ENSG00000172936
IRF1	STAT1	245.1457227	1	ENSG00000125347	ENSG00000115415
IRF1	STAT3	250.1172818	1	ENSG00000125347	ENSG00000168610
IRF1	ADAR	183.1575025	1	ENSG00000125347	ENSG00000160710
IRF1	APOL1	373.8411306	1	ENSG00000125347	ENSG00000100342
IRF1	BAG1	113.9145066	1	ENSG00000125347	ENSG00000107262
IRF1	BLVRA	167.3762282	1	ENSG00000125347	ENSG00000106605
IRF1	CCDC109B	622.6128969	1	ENSG00000125347	ENSG00000005059
IRF1	CD38	1029.95893	1	ENSG00000125347	ENSG00000004468
IRF1	CD40	229.9425626	1	ENSG00000125347	ENSG00000101017
IRF1	CHMP5	289.8625267	1	ENSG00000125347	ENSG00000086065
IRF1	DUSP5	449.2732648	1	ENSG00000125347	ENSG00000138166
IRF1	F11R	245.1977276	1	ENSG00000125347	ENSG00000158769
IRF1	FAM46A	119.7782811	1	ENSG00000125347	ENSG00000112773
IRF1	GBP2	621.3468025	1	ENSG00000125347	ENSG00000162645
IRF1	GBP3	380.7441869	0	ENSG00000125347	ENSG00000117226
IRF1	GBP4	1546.438848	1	ENSG00000125347	ENSG00000162654
IRF1	GCH1	1099.779087	1	ENSG00000125347	ENSG00000131979
IRF1	GMPR	473.8804585	1	ENSG00000125347	ENSG00000137198
IRF1	IFI35	475.9927582	1	ENSG00000125347	ENSG00000068079
IRF1	IL1RN	311.3082506	1	ENSG00000125347	ENSG00000136689
IRF1	MX2	213.2083821	1	ENSG00000125347	ENSG00000183486
IRF1	NCF1	1120.90041	1	ENSG00000125347	ENSG00000158517
IRF1	PI4K2B	317.0515779	1	ENSG00000125347	ENSG00000038210
IRF1	REV3L	-658.2146101	1	ENSG00000125347	ENSG00000009413
IRF1	SCARB2	97.03512524	1	ENSG00000125347	ENSG00000138760
IRF1	SERPINA1	480.6496099	1	ENSG00000125347	ENSG00000197249
IRF1	SLFN5	265.7037592	1	ENSG00000125347	ENSG00000166750
IRF1	SNN	361.2344746	1	ENSG00000125347	ENSG00000184602
IRF1	TNFAIP2	240.1331323	1	ENSG00000125347	ENSG00000185215
IRF1	TNFSF13B	469.8419701	1	ENSG00000125347	ENSG00000102524
IRF1	WARS	679.2983658	1	ENSG00000125347	ENSG00000140105
IRF1	XIAP	94.10839407	1	ENSG00000125347	ENSG00000101966
STAT6	PPARA	-91.77394038	1	ENSG00000166888	ENSG00000186951
LBX2	STAT6	-54.03383488	1	ENSG00000179528	ENSG00000166888
HOXA3	SPI1	41.2602884	1	ENSG00000105997	ENSG00000066336
THAP1	SREBF2	271.6017226	1	ENSG00000131931	ENSG00000198911
THAP1	STAT3	103.6191375	1	ENSG00000131931	ENSG00000168610
THAP1	NFKBIB	353.7834057	1	ENSG00000131931	ENSG00000104825
THAP1	RELA	469.3323515	1	ENSG00000131931	ENSG00000173039
THAP1	RELB	673.2258658	1	ENSG00000131931	ENSG00000104856
THAP1	AMPH	-496.3429875	1	ENSG00000131931	ENSG00000078053
THAP1	BCL3	645.4157585	1	ENSG00000131931	ENSG00000069399
THAP1	C4A	138.0742697	1	ENSG00000131931	ENSG00000244731
THAP1	CCDC92	39.46841729	1	ENSG00000131931	ENSG00000119242
THAP1	CD48	42.95463163	1	ENSG00000131931	ENSG00000117091
THAP1	CSF1	644.5452159	1	ENSG00000131931	ENSG00000184371
THAP1	EHD4	192.6097122	1	ENSG00000131931	ENSG00000103966
THAP1	FBXO6	451.1256651	1	ENSG00000131931	ENSG00000116663
THAP1	FTH1	582.4526601	1	ENSG00000131931	ENSG00000167996
THAP1	GAK	239.5753306	1	ENSG00000131931	ENSG00000178950
THAP1	HES4	826.398581	1	ENSG00000131931	ENSG00000188290
THAP1	IER2	360.9314938	1	ENSG00000131931	ENSG00000160888
THAP1	MAFF	99.49147598	1	ENSG00000131931	ENSG00000185022
THAP1	MARCKS	452.3408143	1	ENSG00000131931	ENSG00000277443
THAP1	NAPA	170.1797826	1	ENSG00000131931	ENSG00000105402
THAP1	NCF1	278.4486415	1	ENSG00000131931	ENSG00000158517
THAP1	NFKBIE	695.2693747	1	ENSG00000131931	ENSG00000146232
THAP1	PIM1	185.7523098	1	ENSG00000131931	ENSG00000137193
THAP1	PRKCD	262.7324354	1	ENSG00000131931	ENSG00000163932
THAP1	SERPINB1	22.69813885	1	ENSG00000131931	ENSG00000021355
THAP1	SOCS1	845.117185	1	ENSG00000131931	ENSG00000185338
THAP1	TAP1	414.0930548	1	ENSG00000131931	ENSG00000168394
THAP1	TNFRSF4	818.3718389	1	ENSG00000131931	ENSG00000186827
THAP1	TRAF2	357.1837602	1	ENSG00000131931	ENSG00000127191
HOXA1	CALCB	72.01340312	1	ENSG00000105991	ENSG00000175868
HOXA1	TBX3	164.4743219	1	ENSG00000105991	ENSG00000135111
BCL6	AKT3	207.5454369	1	ENSG00000113916	ENSG00000117020
HOXC13	C15orf48	250.7785427	1	ENSG00000123364	ENSG00000166920
HOXC13	IL17RB	-33.67077034	1	ENSG00000123364	ENSG00000056736
ZSCAN4	C4BPA	287.9276449	1	ENSG00000180532	ENSG00000123838
ZSCAN4	HLA-G	-440.4105471	1	ENSG00000180532	ENSG00000204632
POU3F2	MAP3K5	-65.22348444	1	ENSG00000184486	ENSG00000197442
FOXO4	RARA	-305.4481469	1	ENSG00000184481	ENSG00000131759
CREB1	RORC	-251.7410361	1	ENSG00000118260	ENSG00000143365
CREB1	NR1I3	-344.3089764	1	ENSG00000118260	ENSG00000143257
CREB1	MUC2	-326.2067364	1	ENSG00000118260	ENSG00000198788
CREB1	MYLK	-249.3013048	1	ENSG00000118260	ENSG00000065534
CREB1	OPRM1	-39.16050681	1	ENSG00000118260	ENSG00000112038
PLAGL1	SCAP	331.5485223	1	ENSG00000118495	ENSG00000114650
PLAGL1	SREBF1	378.5223851	1	ENSG00000118495	ENSG00000072310
PLAGL1	SREBF2	252.2477664	1	ENSG00000118495	ENSG00000198911
PLAGL1	MVK	77.52008672	1	ENSG00000118495	ENSG00000110921
PLAGL1	NR1H2	441.7064514	1	ENSG00000118495	ENSG00000131408
PLAGL1	FASN	159.5982009	1	ENSG00000118495	ENSG00000169710
PLAGL1	LSS	104.185933	1	ENSG00000118495	ENSG00000160285
PLAGL1	STAT6	201.4809991	1	ENSG00000118495	ENSG00000166888
PLAGL1	IKBKG	166.2850348	1	ENSG00000118495	ENSG00000269335
PLAGL1	NR2F6	188.9302271	1	ENSG00000118495	ENSG00000160113
PLAGL1	AMH	113.5477933	1	ENSG00000118495	ENSG00000104899
PLAGL1	APOE	521.5541566	1	ENSG00000118495	ENSG00000130203
PLAGL1	BAX	224.8318005	1	ENSG00000118495	ENSG00000087088
PLAGL1	C4A	141.7963237	1	ENSG00000118495	ENSG00000244731
PLAGL1	CEBPD	273.6724385	1	ENSG00000118495	ENSG00000221869
PLAGL1	DNASE1L2	104.4589813	1	ENSG00000118495	ENSG00000167968
PLAGL1	ENG	86.88162423	1	ENSG00000118495	ENSG00000106991
PLAGL1	FCGRT	325.1433575	1	ENSG00000118495	ENSG00000104870
PLAGL1	G6PD	186.0760368	1	ENSG00000118495	ENSG00000160211
PLAGL1	GAK	382.4156616	1	ENSG00000118495	ENSG00000178950
PLAGL1	GNAI2	157.3612786	1	ENSG00000118495	ENSG00000114353
PLAGL1	IGFBP2	372.3237911	1	ENSG00000118495	ENSG00000115457
PLAGL1	MMP9	145.3675844	1	ENSG00000118495	ENSG00000100985
PLAGL1	MTHFD2L	-392.2805987	1	ENSG00000118495	ENSG00000163738
PLAGL1	MTHFR	280.9929089	1	ENSG00000118495	ENSG00000177000
PLAGL1	NOD2	272.1629481	1	ENSG00000118495	ENSG00000167207
PLAGL1	OGFR	485.8225446	1	ENSG00000118495	ENSG00000060491
PLAGL1	PDK1	-83.29684412	1	ENSG00000118495	ENSG00000152256
PLAGL1	PRKD2	183.032505	1	ENSG00000118495	ENSG00000105287
PLAGL1	SLC15A3	222.1262417	1	ENSG00000118495	ENSG00000110446
PLAGL1	SPI1	278.9572184	1	ENSG00000118495	ENSG00000066336
PLAGL1	UBE2M	329.8784816	1	ENSG00000118495	ENSG00000130725
PLAGL1	UNC93B1	454.8838635	1	ENSG00000118495	ENSG00000110057
ZBTB1	CD9	241.1976341	1	ENSG00000126804	ENSG00000010278
ZBTB1	DPYD	245.9816261	1	ENSG00000126804	ENSG00000188641
ARNTL2	BACE1	158.1755822	1	ENSG00000029153	ENSG00000186318
ARNTL2	DUSP1	-203.0037647	1	ENSG00000029153	ENSG00000120129
ARNTL2	HMOX1	181.9905028	1	ENSG00000029153	ENSG00000100292
ARNTL2	MAFF	-173.8892237	1	ENSG00000029153	ENSG00000185022
ARNTL2	TNFAIP3	-205.4772297	1	ENSG00000029153	ENSG00000118503
ETV4	RELB	78.07078029	1	ENSG00000175832	ENSG00000104856
ETV4	BCL2L1	126.079518	1	ENSG00000175832	ENSG00000171552
ETV4	IL9	-116.6469438	0	ENSG00000175832	ENSG00000145839
SMAD1	CCL15	367.5700506	1	ENSG00000170365	ENSG00000275718
NHLH1	RXRG	116.7780048	1	ENSG00000171786	ENSG00000143171
NHLH1	HNF4G	111.1121469	1	ENSG00000171786	ENSG00000164749
NHLH1	CR2	637.6300374	1	ENSG00000171786	ENSG00000117322
NHLH1	XDH	574.8836072	1	ENSG00000171786	ENSG00000158125
ETV5	NR3C2	503.7271173	1	ENSG00000244405	ENSG00000151623
ETV5	GNAI2	-116.8929736	1	ENSG00000244405	ENSG00000114353
ETV5	OGFR	-305.3428445	1	ENSG00000244405	ENSG00000060491
ETV5	TYMP	-334.1692589	1	ENSG00000244405	ENSG00000025708
JDP2	DYNLT1	206.5090359	1	ENSG00000140044	ENSG00000146425
JDP2	GEM	300.9477293	1	ENSG00000140044	ENSG00000164949
JDP2	LAMP3	297.8120275	1	ENSG00000140044	ENSG00000078081
JDP2	PNRC1	96.59855052	1	ENSG00000140044	ENSG00000146278
JDP2	RGS1	388.959033	0	ENSG00000140044	ENSG00000090104
JDP2	TNFAIP6	1069.099325	1	ENSG00000140044	ENSG00000123610
JDP2	TNFRSF9	269.7414759	1	ENSG00000140044	ENSG00000049249
TP53	LIPG	192.4883233	1	ENSG00000141510	ENSG00000101670
ZNF740	GBP5	1125.935331	1	ENSG00000139651	ENSG00000154451
ZNF740	INHBA	1141.47876	1	ENSG00000139651	ENSG00000122641
ZNF740	SOD2	883.9957466	1	ENSG00000139651	ENSG00000112096
TBX2	RARB	-573.5798553	1	ENSG00000121068	ENSG00000077092
HNF1A	SAA2	194.5250541	1	ENSG00000135100	ENSG00000134339
MEF2C	SNN	97.06547937	1	ENSG00000081189	ENSG00000184602
MEF2C	TNIP1	262.2207178	1	ENSG00000081189	ENSG00000145901
ZFY	NR1H4	-170.2823968	0	ENSG00000067646	ENSG00000012504
ZFY	NR1I2	-153.190895	1	ENSG00000067646	ENSG00000144852
ZFY	ESRRG	-215.0704595	1	ENSG00000067646	ENSG00000196482
ZFY	PGR	-102.0083942	1	ENSG00000067646	ENSG00000082175
ZFY	ATP1A2	-202.5138534	1	ENSG00000067646	ENSG00000018625
ZFY	CYP19A1	-72.97897143	1	ENSG00000067646	ENSG00000137869
ZFY	ENPP1	-368.5342651	1	ENSG00000067646	ENSG00000197594
ZFY	FABP6	-77.96203691	1	ENSG00000067646	ENSG00000170231
ZFY	GJB1	-163.7381646	1	ENSG00000067646	ENSG00000169562
ZFY	GUCY1A2	-485.7791225	1	ENSG00000067646	ENSG00000152402
ZFY	NOS1	-114.2285444	1	ENSG00000067646	ENSG00000089250
ZFY	PDYN	-219.7506335	1	ENSG00000067646	ENSG00000101327
ZFY	PIGR	-141.5858871	1	ENSG00000067646	ENSG00000162896
ZFY	PTGIS	-205.1686826	1	ENSG00000067646	ENSG00000124212
ZFY	PTHLH	-521.3708122	1	ENSG00000067646	ENSG00000087494
ZFY	SERPINE2	-68.10675076	1	ENSG00000067646	ENSG00000135919
ZFY	TBX3	-179.3935176	1	ENSG00000067646	ENSG00000135111
ZFY	UPP2	-192.9711601	1	ENSG00000067646	ENSG00000007001
KLF13	SREBF1	296.3654784	1	ENSG00000169926	ENSG00000072310
KLF13	NR1H2	231.4554997	1	ENSG00000169926	ENSG00000131408
KLF13	IRF3	177.4807994	1	ENSG00000169926	ENSG00000126456
KLF13	IKBKB	31.63634457	1	ENSG00000169926	ENSG00000104365
KLF13	IKBKG	114.091572	1	ENSG00000169926	ENSG00000269335
KLF13	NOD2	54.58971269	1	ENSG00000169926	ENSG00000167207
KLF13	PRDM1	-148.2628702	1	ENSG00000169926	ENSG00000057657
KLF13	SOD1	-293.505559	1	ENSG00000169926	ENSG00000142168
KLF13	UBE2M	158.5719607	1	ENSG00000169926	ENSG00000130725
TLX1	SCAP	195.4263312	1	ENSG00000107807	ENSG00000114650
TLX1	NR2F6	254.9285299	1	ENSG00000107807	ENSG00000160113
TLX1	ABCB9	101.307145	1	ENSG00000107807	ENSG00000150967
TLX1	ENG	236.6422823	1	ENSG00000107807	ENSG00000106991
TLX1	IGFBP2	137.1007094	1	ENSG00000107807	ENSG00000115457
TLX1	S100A10	-149.2436973	1	ENSG00000107807	ENSG00000197747
TLX1	TNF	-305.9397021	1	ENSG00000107807	ENSG00000232810
RFX6	INSIG1	474.6165563	1	ENSG00000185002	ENSG00000186480
RFX6	SOCS1	605.3536449	1	ENSG00000185002	ENSG00000185338
ASCL2	IKBKB	107.7754275	1	ENSG00000183734	ENSG00000104365
FOXA1	TNFRSF4	-496.9552142	1	ENSG00000129514	ENSG00000186827
BACH1	NR6A1	71.63262753	1	ENSG00000156273	ENSG00000148200
BACH1	ALOX5	-107.960583	1	ENSG00000156273	ENSG00000012779
BACH1	ST6GAL1	-364.3276528	1	ENSG00000156273	ENSG00000073849
BACH1	ZNF366	-39.85525961	1	ENSG00000156273	ENSG00000178175
WT1	SAMHD1	164.9681066	1	ENSG00000184937	ENSG00000101347
WT1	BTK	142.8182835	1	ENSG00000184937	ENSG00000010671
WT1	HAS1	-435.6677381	1	ENSG00000184937	ENSG00000105509
WT1	PGK1	90.49769459	1	ENSG00000184937	ENSG00000102144
WT1	ST8SIA1	-240.5372893	1	ENSG00000184937	ENSG00000111728
WT1	TRPC1	-69.12151926	1	ENSG00000184937	ENSG00000144935
IRF4	RORB	622.0082918	1	ENSG00000137265	ENSG00000198963
IRF4	COL1A2	282.0730623	1	ENSG00000137265	ENSG00000164692
IRF4	SAA1	83.58540111	1	ENSG00000137265	ENSG00000173432
MAZ	LTA	305.7949956	1	ENSG00000103495	ENSG00000226979
MAZ	MT3	488.8381317	1	ENSG00000103495	ENSG00000087250
MAZ	SELP	436.2773531	1	ENSG00000103495	ENSG00000174175
NR2F1	C4BPA	-270.9489832	1	ENSG00000175745	ENSG00000123838
NR2F1	CCL15	-125.4835601	1	ENSG00000175745	ENSG00000275718
NR2F1	CCL23	670.6183768	1	ENSG00000175745	ENSG00000274736
NR2F1	CX3CL1	-553.7570516	1	ENSG00000175745	ENSG00000006210
MEIS2	LRG1	-405.4670463	1	ENSG00000134138	ENSG00000171236
KLF6	GCLC	153.1845784	1	ENSG00000067082	ENSG00000001084
KLF6	HAS1	-524.4439724	1	ENSG00000067082	ENSG00000105509
KLF6	SOD1	-269.5792863	1	ENSG00000067082	ENSG00000142168
ZNF524	STAT2	143.4803249	1	ENSG00000171443	ENSG00000170581
ZNF524	STAT5A	252.8085953	1	ENSG00000171443	ENSG00000126561
ZNF524	NFKB2	989.4531962	1	ENSG00000171443	ENSG00000077150
ZNF524	BCL3	315.2142477	1	ENSG00000171443	ENSG00000069399
ZNF524	DDIT4	161.5587591	1	ENSG00000171443	ENSG00000168209
ZNF524	HLA-B	153.9770653	1	ENSG00000171443	ENSG00000234745
ZNF524	HLA-C	145.6872269	1	ENSG00000171443	ENSG00000204525
ZNF524	IER2	351.6875998	1	ENSG00000171443	ENSG00000160888
ZNF524	SUPV3L1	-121.9675573	1	ENSG00000171443	ENSG00000156502
ZNF524	TICAM1	191.9149305	1	ENSG00000171443	ENSG00000127666
ZNF524	TNFRSF4	1267.391173	1	ENSG00000171443	ENSG00000186827
ZNF524	TYMP	443.7275219	1	ENSG00000171443	ENSG00000025708
ZNF524	ULK4	-240.1994418	1	ENSG00000171443	ENSG00000168038
ARID2	GBP5	-129.8865612	1	ENSG00000189079	ENSG00000154451
PAX4	IFNGR1	-335.1507479	1	ENSG00000106331	ENSG00000027697
BATF	ABCG5	-278.0919066	1	ENSG00000156127	ENSG00000138075
BATF	G6PC	-143.7577706	0	ENSG00000156127	ENSG00000131482
ZBTB6	CD3G	298.015553	0	ENSG00000186130	ENSG00000160654
PBX3	MVK	239.2753443	1	ENSG00000167081	ENSG00000110921
PBX3	FASN	346.3159109	1	ENSG00000167081	ENSG00000169710
PBX3	LSS	260.2395439	1	ENSG00000167081	ENSG00000160285
PBX3	NR2C2	-115.9832316	1	ENSG00000167081	ENSG00000177463
PBX3	FN1	84.00886642	1	ENSG00000167081	ENSG00000115414
PBX3	UBE2M	168.0801211	1	ENSG00000167081	ENSG00000130725
PBX3	ZNF366	156.1731203	1	ENSG00000167081	ENSG00000178175
NFYB	NR2C2	56.22543878	1	ENSG00000120837	ENSG00000177463
NFYB	FTH1	-256.0324967	1	ENSG00000120837	ENSG00000167996
NFYB	GALNT2	-157.3262746	1	ENSG00000120837	ENSG00000143641
NFYB	HLA-E	-178.8593269	1	ENSG00000120837	ENSG00000204592
NFYB	HLA-G	-229.2688529	1	ENSG00000120837	ENSG00000204632
NFYB	NAPA	-197.5694275	1	ENSG00000120837	ENSG00000105402
NFYB	NQO1	-100.4656902	1	ENSG00000120837	ENSG00000181019
NFYB	PNPT1	-148.9483416	1	ENSG00000120837	ENSG00000138035
NFYB	PRKD2	-69.57762975	1	ENSG00000120837	ENSG00000105287
ZFX	CD74	-90.73072818	1	ENSG00000005889	ENSG00000019582
ZFX	PIK3CA	336.9324403	1	ENSG00000005889	ENSG00000121879
POU5F1	AMPH	139.8855118	1	ENSG00000204531	ENSG00000078053
POU5F1	ANGPTL1	118.5899737	0	ENSG00000204531	ENSG00000116194
GLIS2	PPARD	60.33577062	1	ENSG00000126603	ENSG00000112033
GLIS2	PTAFR	258.0474541	1	ENSG00000126603	ENSG00000169403
GLIS2	YY1	27.0945598	1	ENSG00000126603	ENSG00000100811
PROX1	PTMA	-158.7446859	1	ENSG00000117707	ENSG00000187514
E2F4	GCA	231.5320363	1	ENSG00000205250	ENSG00000115271
ELK1	SERPINE2	-259.6890618	1	ENSG00000126767	ENSG00000135919
ZSCAN10	FOS	169.7350161	1	ENSG00000130182	ENSG00000170345
ZSCAN10	RASSF4	-340.7239271	1	ENSG00000130182	ENSG00000107551
NFATC3	ERBB2	-163.007721	1	ENSG00000072736	ENSG00000141736
