regulator	target	beta.sign.sum	prior	ens_tf	ens_target
ETS1	DECR2	1075.5858785074599	1	ENSG00000134954	ENSG00000242612
ETS1	ENSG00000230555	929.69809302805697	1	ENSG00000134954	ENSG00000230555
ETS1	ENSG00000224093	-2441.3397616541602	1	ENSG00000134954	ENSG00000224093
ETS1	ZNF582-AS1	653.70761458219999	1	ENSG00000134954	ENSG00000267454
ETS1	FAM160B2	1584.6788082909302	1	ENSG00000134954	ENSG00000158863
ETS1	ENSG00000269560	654.23337482438899	1	ENSG00000134954	ENSG00000269560
ETS1	SCAND1	1647.3053339415899	1	ENSG00000134954	ENSG00000171222
ETS1	MRPL12	1290.7608379227099	1	ENSG00000134954	ENSG00000262814
ETS1	ENSG00000273329	1310.61429191303	1	ENSG00000134954	ENSG00000273329
ETS1	ZNF688	837.08873732797895	1	ENSG00000134954	ENSG00000229809
ETS1	ZNF232	1718.0840071919899	1	ENSG00000134954	ENSG00000167840
ETS1	C8orf37	1030.53679048359	1	ENSG00000134954	ENSG00000156172
ETS1	CISD3	1592.1110917020901	1	ENSG00000134954	ENSG00000277972
ETS1	ZFP90	1002.2803808956501	1	ENSG00000134954	ENSG00000184939
ETS1	RPL18AP2	1189.8203561707501	1	ENSG00000134954	ENSG00000225043
ETS1	BTBD9-AS1	1438.2166586285998	1	ENSG00000134954	ENSG00000226533
ETS1	CEP57L1	852.78749634716792	1	ENSG00000134954	ENSG00000183137
ETS1	PNPT1P1	190.06983981468997	1	ENSG00000134954	ENSG00000229241
ETS1	BOLA1	888.58574330262104	1	ENSG00000134954	ENSG00000178096
ETS1	ENSG00000280138	-2043.6189188119897	1	ENSG00000134954	ENSG00000280138
ETS1	ENSG00000263300	375.511341977808	1	ENSG00000134954	ENSG00000263300
ETS1	ZNF418	2185.1159713777101	1	ENSG00000134954	ENSG00000196724
ETS1	APEX2	904.63495953798792	1	ENSG00000134954	ENSG00000169188
ETS1	ZNF354C	1219.83736008356	1	ENSG00000134954	ENSG00000177932
ETS1	ZDHHC16	1615.5834323029001	1	ENSG00000134954	ENSG00000171307
ETS1	YIPF2	1311.8447948651599	1	ENSG00000134954	ENSG00000130733
ETS1	ENSG00000269696	567.84193792769202	1	ENSG00000134954	ENSG00000269696
ETS1	ENSG00000270292	1000.8387043097099	1	ENSG00000134954	ENSG00000270292
ETS1	ZNF518B	1305.8689145415301	1	ENSG00000134954	ENSG00000178163
ETS1	GMPPA	1542.5094954757501	1	ENSG00000134954	ENSG00000144591
ETS1	ALG10	141.69959879603499	1	ENSG00000134954	ENSG00000139133
ETS1	ENSG00000254317	-1206.9687249182598	1	ENSG00000134954	ENSG00000254317
ETS1	ENSG00000254310	228.855515007142	1	ENSG00000134954	ENSG00000254310
ETS1	ZNF284	1299.1996920827198	1	ENSG00000134954	ENSG00000186026
ETS1	B3GALNT1	1968.1255396144397	1	ENSG00000134954	ENSG00000169255
ETS1	ENSG00000279692	243.45682819360599	1	ENSG00000134954	ENSG00000279692
ETS1	FAM174A	307.20359478587	1	ENSG00000134954	ENSG00000174132
ETS1	RAD51C	313.615272505316	1	ENSG00000134954	ENSG00000108384
ETS1	GMPPB	1604.3105392630898	1	ENSG00000134954	ENSG00000173540
ETS1	SLC25A3P2	200.77909856134602	1	ENSG00000134954	ENSG00000258373
ETS1	ZNF470	1840.8582619160898	1	ENSG00000134954	ENSG00000197016
ETS1	GALK2	1295.3288480843901	1	ENSG00000134954	ENSG00000156958
ETS1	FCF1P1	174.95505646163602	1	ENSG00000134954	ENSG00000227436
ETS1	NR1D1	1065.3143359040303	1	ENSG00000134954	ENSG00000126368
ETS1	ELP6	1491.09139038125	1	ENSG00000134954	ENSG00000163832
ETS1	HGH1	2894.26868162761	1	ENSG00000134954	ENSG00000235173
ETS1	LINC00493	163.57910769780301	1	ENSG00000134954	ENSG00000232388
ETS1	DYNLL1	1016.7288012083699	1	ENSG00000134954	ENSG00000088986
ETS1	CCDC86	2030.64124593207	1	ENSG00000134954	ENSG00000110104
ETS1	SLC25A5P1	77.866363456636293	1	ENSG00000134954	ENSG00000215347
ETS1	ZNF585B	144.75864221675201	1	ENSG00000134954	ENSG00000245680
ETS1	SLC35C1	936.80258187940899	1	ENSG00000134954	ENSG00000181830
ETS1	ENSG00000246560	357.92044485360003	1	ENSG00000134954	ENSG00000246560
ETS1	C9orf69	1188.3602535288601	1	ENSG00000134954	ENSG00000238227
ETS1	SMG6	-257.26194636426703	1	ENSG00000134954	ENSG00000070366
ETS1	AVPI1	2225.1607234409898	1	ENSG00000134954	ENSG00000119986
ETS1	CCDC71	1249.7894477561001	1	ENSG00000134954	ENSG00000177352
ETS1	CPT2	693.97120329815903	1	ENSG00000134954	ENSG00000157184
ETS1	ENSG00000214654	1157.42581818081	1	ENSG00000134954	ENSG00000214654
ETS1	TMEM242	1147.9850763832901	1	ENSG00000134954	ENSG00000215712
ETS1	ENSG00000233170	543.49720907273104	1	ENSG00000134954	ENSG00000233170
ETS1	NUP37	1583.9165183975001	1	ENSG00000134954	ENSG00000075188
ETS1	ENSG00000267871	978.77843371604092	1	ENSG00000134954	ENSG00000267871
ETS1	IFT46	1112.3518752957302	1	ENSG00000134954	ENSG00000118096
ETS1	FAM206A	778.4812163896429	1	ENSG00000134954	ENSG00000119328
ETS1	MRPS18B	2008.16142721452	1	ENSG00000134954	ENSG00000204568
ETS1	ENSG00000272338	1097.5316190621099	1	ENSG00000134954	ENSG00000272338
ETS1	ENSG00000270228	1056.6869618118801	1	ENSG00000134954	ENSG00000270228
ETS1	CCDC65	-1162.6169522298801	1	ENSG00000134954	ENSG00000139537
ETS1	TUBE1	1693.5669173577201	1	ENSG00000134954	ENSG00000074935
ETS1	COMT	2114.9473476211101	1	ENSG00000134954	ENSG00000093010
ETS1	RNU6-97P	332.92950171054702	1	ENSG00000134954	ENSG00000200257
ETS1	DNAJB13	-1536.5083840612801	1	ENSG00000134954	ENSG00000187726
ETS1	MSTO1	486.71053127035299	1	ENSG00000134954	ENSG00000125459
ETS1	SLC25A19	1156.34629869387	1	ENSG00000134954	ENSG00000125454
ETS1	ZNF33BP1	70.8701646485965	1	ENSG00000134954	ENSG00000225192
ETS1	ABCA9-AS1	1576.8204905456798	1	ENSG00000134954	ENSG00000231749
ETS1	ENSG00000248340	867.44714181316806	1	ENSG00000134954	ENSG00000248340
ETS1	H2AFX	728.87713680398804	1	ENSG00000134954	ENSG00000188486
ETS1	ENSG00000270557	89.946730433245094	1	ENSG00000134954	ENSG00000270557
ETS1	ENSG00000234072	1297.81100875475	1	ENSG00000134954	ENSG00000234072
ETS1	ZNF718	1320.81281283929	1	ENSG00000134954	ENSG00000250312
ETS1	ENSG00000256250	441.78115933347601	1	ENSG00000134954	ENSG00000256250
ETS1	PIDD1	1290.06046290628	1	ENSG00000134954	ENSG00000177595
ETS1	ENSG00000241764	510.31150553531302	1	ENSG00000134954	ENSG00000241764
ETS1	RNU6-606P	1170.1782587636098	1	ENSG00000134954	ENSG00000207452
ETS1	MRPL36	2405.9199568433701	1	ENSG00000134954	ENSG00000171421
ETS1	CAPN10-AS1	1912.8641748520699	1	ENSG00000134954	ENSG00000260942
ETS1	ERICD	-998.50126400878696	1	ENSG00000134954	ENSG00000280303
ETS1	RFNG	1210.4128827082302	1	ENSG00000134954	ENSG00000169733
ETS1	POLM	1025.8126817320801	1	ENSG00000134954	ENSG00000122678
ETS1	ENSG00000256682	449.533958409793	1	ENSG00000134954	ENSG00000256682
ETS1	ENSG00000279077	-627.14697127871898	1	ENSG00000134954	ENSG00000279077
ETS1	ZNF419	1396.1824717219899	1	ENSG00000134954	ENSG00000105136
ETS1	TTC23	850.00777254318598	1	ENSG00000134954	ENSG00000103852
ETS1	ENSG00000224072	787.95007788531996	1	ENSG00000134954	ENSG00000224072
ETS1	ZC3HAV1L	612.78830103595897	1	ENSG00000134954	ENSG00000146858
ETS1	ENSG00000258437	-1323.82223102372	1	ENSG00000134954	ENSG00000258437
ETS1	EXOSC4	1484.9173986071398	1	ENSG00000134954	ENSG00000178896
ETS1	ZNF205	999.75887726278302	1	ENSG00000134954	ENSG00000122386
ETS1	SDHAF4	1060.44692531954	1	ENSG00000134954	ENSG00000154079
ETS1	SPSB2	996.76683788473099	1	ENSG00000134954	ENSG00000111671
ETS1	ENSG00000273710	360.12024513646401	0	ENSG00000134954	ENSG00000273710
ETS1	PHLDB3	1680.0178767879099	1	ENSG00000134954	ENSG00000176531
ETS1	SERPINF1	744.96536754920896	1	ENSG00000134954	ENSG00000132386
ETS1	VPS26BP1	-2327.0636285614601	1	ENSG00000134954	ENSG00000224895
ETS1	TAB1	893.86552080807689	1	ENSG00000134954	ENSG00000100324
ETS1	SNORD19	266.39349701291701	1	ENSG00000134954	ENSG00000212493
ETS1	STK11	1329.5427838247501	1	ENSG00000134954	ENSG00000118046
ETS1	TECPR2	1970.7401276440398	1	ENSG00000134954	ENSG00000196663
ETS1	ENSG00000271100	271.75576627438801	1	ENSG00000134954	ENSG00000271100
ETS1	ARSK	822.88270232859009	1	ENSG00000134954	ENSG00000164291
ETS1	ALKBH4	665.55753703037203	1	ENSG00000134954	ENSG00000160993
ETS1	FAM120C	2164.9511211262602	1	ENSG00000134954	ENSG00000184083
ETS1	ENSG00000231509	610.14115335283304	1	ENSG00000134954	ENSG00000231509
ETS1	ZNF2	1231.90767160777	1	ENSG00000134954	ENSG00000275111
ETS1	ENSG00000268713	873.20417170086898	1	ENSG00000134954	ENSG00000268713
ETS1	ENSG00000272667	81.69764063960659	1	ENSG00000134954	ENSG00000272667
ETS1	ZMYM1	905.80935751292407	1	ENSG00000134954	ENSG00000197056
ETS1	CLN6	2423.3928343929801	1	ENSG00000134954	ENSG00000128973
ETS1	KNOP1P2	631.69763473884802	1	ENSG00000134954	ENSG00000270429
ETS1	TRAF7	1373.6598808899801	1	ENSG00000134954	ENSG00000131653
ETS1	CTBP1-AS2	1058.49382087205	1	ENSG00000134954	ENSG00000196810
ETS1	ENSG00000264520	447.26459855391295	1	ENSG00000134954	ENSG00000264520
ETS1	NPM1P19	250.42844351159599	1	ENSG00000134954	ENSG00000223864
ETS1	ENSG00000262663	227.07478490205102	1	ENSG00000134954	ENSG00000262663
ETS1	SRR	714.90190839160095	1	ENSG00000134954	ENSG00000167720
ETS1	ENSG00000276071	1520.81454820464	1	ENSG00000134954	ENSG00000276071
ETS1	SNORA47	806.97614704363798	1	ENSG00000134954	ENSG00000238961
ETS1	FKBPL	716.17453654433803	1	ENSG00000134954	ENSG00000204315
ETS1	REC114	-306.89221325502604	1	ENSG00000134954	ENSG00000183324
ETS1	ENSG00000244701	1022.3030851195599	1	ENSG00000134954	ENSG00000244701
ETS1	ENSG00000266501	468.77501162895402	1	ENSG00000134954	ENSG00000266501
ETS1	IRGQ	-1103.58022343987	1	ENSG00000134954	ENSG00000167378
ETS1	NSMCE3	1252.9737353038902	1	ENSG00000134954	ENSG00000185115
ETS1	MRPL24	835.29966853915209	1	ENSG00000134954	ENSG00000143314
ETS1	AMN1	482.74583034083503	1	ENSG00000134954	ENSG00000151743
ETS1	PEX7	1412.72009324125	1	ENSG00000134954	ENSG00000112357
ETS1	WDR24	1090.52541994438	1	ENSG00000134954	ENSG00000127580
ETS1	ENSG00000272057	123.300416616384	1	ENSG00000134954	ENSG00000272057
ETS1	KLHDC1	995.6933396555321	1	ENSG00000134954	ENSG00000197776
ETS1	ZNF879	668.36346582515603	1	ENSG00000134954	ENSG00000234284
ETS1	DLG4	1494.98927974034	1	ENSG00000134954	ENSG00000132535
ETS1	TMEM115	1296.9666008700901	1	ENSG00000134954	ENSG00000126062
ETS1	ZNF169	783.93401481776004	1	ENSG00000134954	ENSG00000175787
ETS1	GIN1	741.71014688517903	1	ENSG00000134954	ENSG00000145723
ETS1	METTL23	113.260987163575	1	ENSG00000134954	ENSG00000181038
ETS1	TARS2	1860.2436858641897	1	ENSG00000134954	ENSG00000143374
ETS1	LSM10	1739.0344332323002	1	ENSG00000134954	ENSG00000181817
ETS1	MRPS26	1576.62432754309	1	ENSG00000134954	ENSG00000125901
ETS1	ENSG00000277895	-1698.9555555523498	1	ENSG00000134954	ENSG00000277895
ETS1	HMGCL	1589.4881666902802	1	ENSG00000134954	ENSG00000117305
ETS1	FBXL6	1766.90145233112	1	ENSG00000134954	ENSG00000182325
ETS1	ZBTB3	2156.21092039614	1	ENSG00000134954	ENSG00000185670
ETS1	SRF	-863.005929000229	1	ENSG00000134954	ENSG00000112658
ETS1	ENSG00000276136	451.60593072077199	0	ENSG00000134954	ENSG00000276136
ETS1	ENSG00000272906	870.52455802938198	1	ENSG00000134954	ENSG00000272906
ETS1	KBTBD7	1707.3001025389801	1	ENSG00000134954	ENSG00000120696
ETS1	ENSG00000259943	453.57172899402605	1	ENSG00000134954	ENSG00000259943
ETS1	ENTPD3-AS1	1204.13883371987	1	ENSG00000134954	ENSG00000223797
ETS1	EMG1	1213.6646024568302	1	ENSG00000134954	ENSG00000126749
ETS1	FAM50B	597.32125995856597	1	ENSG00000134954	ENSG00000145945
ETS1	ZNF329	1709.03265756685	1	ENSG00000134954	ENSG00000181894
ETS1	ATP6V0B	1372.73993894362	1	ENSG00000134954	ENSG00000117410
ETS1	ENSG00000203288	411.91607078928297	1	ENSG00000134954	ENSG00000203288
ETS1	DFFB	992.47280335561095	1	ENSG00000134954	ENSG00000169598
ETS1	EVA1B	2616.4920490710301	1	ENSG00000134954	ENSG00000142694
ETS1	ENSG00000250413	508.25041905097999	1	ENSG00000134954	ENSG00000250413
ETS1	ENSG00000205537	816.02549514782697	1	ENSG00000134954	ENSG00000205537
ETS1	AKIP1	1592.8840806399403	1	ENSG00000134954	ENSG00000166452
ETS1	ZNF596	1769.6882249766602	1	ENSG00000134954	ENSG00000172748
ETS1	PPME1	843.97036481066698	1	ENSG00000134954	ENSG00000214517
ETS1	VPS50	435.89047902106699	1	ENSG00000134954	ENSG00000004766
ETS1	RPL23AP82	873.0582998539461	1	ENSG00000134954	ENSG00000184319
ETS1	SAC3D1	1942.3048234436899	1	ENSG00000134954	ENSG00000168061
ETS1	ZNF626	583.33217724354699	1	ENSG00000134954	ENSG00000188171
ETS1	ENSG00000267682	1277.8452497686001	1	ENSG00000134954	ENSG00000267682
ETS1	ENSG00000236065	689.75571577255198	1	ENSG00000134954	ENSG00000236065
ETS1	SUMO1P3	-361.21643978548201	0	ENSG00000134954	ENSG00000235082
ETS1	ENSG00000263809	411.80603992438301	1	ENSG00000134954	ENSG00000263809
ETS1	HDDC3	1420.49970663618	1	ENSG00000134954	ENSG00000184508
ETS1	MANEA	385.55013868368997	1	ENSG00000134954	ENSG00000172469
ETS1	METTL9	-673.24862183113703	1	ENSG00000134954	ENSG00000197006
ETS1	ZNF138	1318.13636607486	1	ENSG00000134954	ENSG00000197008
ETS1	ATF7IP2	749.73866226365101	1	ENSG00000134954	ENSG00000166669
ETS1	ZIK1	1042.0641109445901	1	ENSG00000134954	ENSG00000171649
ETS1	MAMDC4	1698.1280833586402	1	ENSG00000134954	ENSG00000177943
ETS1	SCRN3	1083.6643087540899	1	ENSG00000134954	ENSG00000144306
ETS1	ZSCAN30	747.79711130124201	1	ENSG00000134954	ENSG00000186814
ETS1	HIRIP3	1439.2096601893697	1	ENSG00000134954	ENSG00000149929
ETS1	PGM2L1	733.55830894963901	1	ENSG00000134954	ENSG00000165434
ETS1	COMMD5	342.17139160971698	1	ENSG00000134954	ENSG00000170619
ETS1	MAPKAPK5-AS1	1272.0841806954302	1	ENSG00000134954	ENSG00000234608
ETS1	ENSG00000170089	1133.50795690768	1	ENSG00000134954	ENSG00000170089
ETS1	ENSG00000269815	293.86913436811301	1	ENSG00000134954	ENSG00000269815
ETS1	B4GALT4-AS1	-707.32633860809096	1	ENSG00000134954	ENSG00000240254
ETS1	PMVK	1396.0946376004501	1	ENSG00000134954	ENSG00000163344
ETS1	SEPT7P2	1219.6960982282499	1	ENSG00000134954	ENSG00000214765
ETS1	ENSG00000275461	-516.31138047496495	1	ENSG00000134954	ENSG00000275461
ETS1	RIN1	3378.7140205399	1	ENSG00000134954	ENSG00000174791
ETS1	PSMB5	1408.09959899863	1	ENSG00000134954	ENSG00000100804
ETS1	C14orf93	802.49986331359605	1	ENSG00000134954	ENSG00000100802
ETS1	ZNF70	2057.5782535163398	1	ENSG00000134954	ENSG00000187792
ETS1	BAG3	837.51845449196401	1	ENSG00000134954	ENSG00000151929
ETS1	ZNF283	1069.5820341644401	1	ENSG00000134954	ENSG00000167637
ETS1	ENSG00000251203	182.38650405093998	1	ENSG00000134954	ENSG00000251203
ETS1	ZNF829	735.02967752675795	1	ENSG00000134954	ENSG00000185869
ETS1	ENSG00000272109	1395.4901185394001	1	ENSG00000134954	ENSG00000272109
ETS1	ZNF19	933.30332132643207	1	ENSG00000134954	ENSG00000157429
ETS1	ZNF628	2018.8033031621301	1	ENSG00000134954	ENSG00000197483
ETS1	TUSC1	450.82934828543199	1	ENSG00000134954	ENSG00000198680
ETS1	SUV39H1	1417.3581471876998	1	ENSG00000134954	ENSG00000101945
ETS1	OTUB2	1065.6866844992201	1	ENSG00000134954	ENSG00000089723
ETS1	ZNF514	1603.9954293158701	1	ENSG00000134954	ENSG00000144026
ETS1	ENSG00000269894	327.40636518068197	1	ENSG00000134954	ENSG00000269894
ETS1	ZNF227	1032.68619792812	1	ENSG00000134954	ENSG00000131115
ETS1	TMEM86B	513.68079596849998	1	ENSG00000134954	ENSG00000180089
ETS1	NELFA	1562.1898677065199	1	ENSG00000134954	ENSG00000185049
ETS1	KAT14	1124.06771010271	1	ENSG00000134954	ENSG00000149474
ETS1	GAPDHP27	538.67625456437304	1	ENSG00000134954	ENSG00000239873
ETS1	IRF2BP1	905.05136710762599	1	ENSG00000134954	ENSG00000170604
ETS1	ZNF501	1697.7527283004299	1	ENSG00000134954	ENSG00000186446
ETS1	ENSG00000279329	1314.9219234730001	1	ENSG00000134954	ENSG00000279329
ETS1	ENSG00000253476	615.98928827929603	1	ENSG00000134954	ENSG00000253476
ETS1	CD27-AS1	591.12365393326002	1	ENSG00000134954	ENSG00000215039
ETS1	ENSG00000176593	1856.13746836629	1	ENSG00000134954	ENSG00000176593
ETS1	LIPT1	1619.2321811381798	1	ENSG00000134954	ENSG00000144182
ETS1	FAM58A	1334.5510984341699	1	ENSG00000134954	ENSG00000262919
ETS1	KRT18P61	307.08948596070098	1	ENSG00000134954	ENSG00000267083
ETS1	MRPS16	873.13906786265397	1	ENSG00000134954	ENSG00000182180
ETS1	LBX2-AS1	1387.76126212388	1	ENSG00000134954	ENSG00000257702
ETS1	PGBD4	268.74310790963	1	ENSG00000134954	ENSG00000182405
ETS1	NOB1	1104.3073253996301	1	ENSG00000134954	ENSG00000141101
ETS1	BOD1	1385.4072600731899	1	ENSG00000134954	ENSG00000145919
ETS1	THAP8	1679.2064322446899	1	ENSG00000134954	ENSG00000161277
ETS1	CCDC22	1918.1319092474398	1	ENSG00000134954	ENSG00000101997
ETS1	FAM207A	661.36300451562897	1	ENSG00000134954	ENSG00000160256
ETS1	TIPIN	1162.2915653233999	1	ENSG00000134954	ENSG00000075131
ETS1	SNHG20	942.678715160823	1	ENSG00000134954	ENSG00000234912
ETS1	ENSG00000225297	79.785852455487998	1	ENSG00000134954	ENSG00000225297
ETS1	RPS18P1	214.43651751935698	1	ENSG00000134954	ENSG00000225831
ETS1	PANK4	1049.0255248301598	1	ENSG00000134954	ENSG00000157881
ETS1	ENSG00000272834	-331.48775888074402	1	ENSG00000134954	ENSG00000272834
ETS1	IMP3	927.11923000662512	1	ENSG00000134954	ENSG00000177971
ETS1	RPL5P22	-121.61674045087901	1	ENSG00000134954	ENSG00000239198
ETS1	PAFAH2	1839.99994888827	1	ENSG00000134954	ENSG00000158006
ETS1	C11orf24	1928.15835986757	1	ENSG00000134954	ENSG00000171067
ETS1	ENSG00000272449	1103.4735705994901	1	ENSG00000134954	ENSG00000272449
ETS1	MANEA-AS1	543.33926088671001	1	ENSG00000134954	ENSG00000261366
ETS1	NFU1	1385.14754186132	1	ENSG00000134954	ENSG00000169599
ETS1	ANKAR	1016.0752107723899	1	ENSG00000134954	ENSG00000151687
ETS1	SLC25A46	216.83193594940101	1	ENSG00000134954	ENSG00000164209
ETS1	ZNF222	1146.48952852919	1	ENSG00000134954	ENSG00000159885
ETS1	HNRNPL	-84.519539972373508	1	ENSG00000134954	ENSG00000104824
ETS1	MED20	572.916242457419	1	ENSG00000134954	ENSG00000124641
ETS1	THOC3	890.95863309749097	1	ENSG00000134954	ENSG00000051596
ETS1	ENSG00000215493	179.86251689278899	1	ENSG00000134954	ENSG00000215493
ETS1	ENSG00000253667	536.53070398412206	1	ENSG00000134954	ENSG00000253667
ETS1	ZNF691	1315.8432473850901	1	ENSG00000134954	ENSG00000164011
ETS1	AGER	853.3143269201579	1	ENSG00000134954	ENSG00000204305
ETS1	ENSG00000261064	136.858296101848	1	ENSG00000134954	ENSG00000261064
ETS1	ZNF680	572.99270533495906	1	ENSG00000134954	ENSG00000173041
ETS1	ZNF181	956.04178121530697	1	ENSG00000134954	ENSG00000197841
ETS1	CCDC51	1106.36634988328	1	ENSG00000134954	ENSG00000164051
ETS1	ZNF667-AS1	1580.2069583087	1	ENSG00000134954	ENSG00000166770
ETS1	HMGB3	-264.299451350975	1	ENSG00000134954	ENSG00000029993
ETS1	HEATR3	1277.24843193994	1	ENSG00000134954	ENSG00000155393
ETS1	ENSG00000272654	599.13468666671406	1	ENSG00000134954	ENSG00000272654
ETS1	ENSG00000261474	493.40458556042097	1	ENSG00000134954	ENSG00000261474
ETS1	LINC01006	1150.8384207004301	1	ENSG00000134954	ENSG00000182648
ETS1	SPDYE6	515.83179348308795	1	ENSG00000134954	ENSG00000260097
ETS1	RN7SKP95	446.89812419386101	1	ENSG00000134954	ENSG00000199730
ETS1	ZNF45	1681.2624948945599	1	ENSG00000134954	ENSG00000124459
ETS1	ERVK3-1	-568.82519172804905	1	ENSG00000134954	ENSG00000142396
ETS1	ZNF302	1953.5138182363501	1	ENSG00000134954	ENSG00000089335
ETS1	ACTRT3	1830.3171932464102	1	ENSG00000134954	ENSG00000184378
ETS1	SCAMP1-AS1	774.94025494354901	1	ENSG00000134954	ENSG00000245556
ETS1	ENSG00000257752	1313.61024408663	1	ENSG00000134954	ENSG00000257752
ETS1	MTERF2	1273.7875113970699	1	ENSG00000134954	ENSG00000120832
ETS1	SNHG19	1203.87848786378	1	ENSG00000134954	ENSG00000260260
ETS1	AARS	1072.6259679515802	1	ENSG00000134954	ENSG00000090861
