regulator	target	beta.sign.sum	prior	ens_tf	ens_target
ETS1	TTL	62.237425273381497	1	ENSG00000134954	ENSG00000114999
ETS1	ZNF780A	244.55720384926101	1	ENSG00000134954	ENSG00000197782
ETS1	MIR7848	597.71132181616099	1	ENSG00000134954	ENSG00000276961
ETS1	HIST1H4E	160.21006982643499	1	ENSG00000134954	ENSG00000276966
ETS1	P4HA2-AS1	29.669818599959502	1	ENSG00000134954	ENSG00000237714
ETS1	ZNF17	544.45756085540006	1	ENSG00000134954	ENSG00000186272
ETS1	CLDN18	778.82165486616395	1	ENSG00000134954	ENSG00000066405
ETS1	SAP30	161.40617576646201	1	ENSG00000134954	ENSG00000164105
ETS1	ENSG00000271631	676.84391827684101	0	ENSG00000134954	ENSG00000271631
ETS1	NAA10	157.771107357544	1	ENSG00000134954	ENSG00000102030
ETS1	ZNF30	525.3325693969	1	ENSG00000134954	ENSG00000168661
ETS1	PES1P2	1121.2946582433501	1	ENSG00000134954	ENSG00000229268
ETS1	ENSG00000251473	672.86387042639603	1	ENSG00000134954	ENSG00000251473
ETS1	TAPT1-AS1	707.96596705705599	1	ENSG00000134954	ENSG00000263327
ETS1	ENSG00000227014	322.672938358176	1	ENSG00000134954	ENSG00000227014
ETS1	GPR20	2489.2643394431102	1	ENSG00000134954	ENSG00000204882
ETS1	ENSG00000279803	-257.855185178385	1	ENSG00000134954	ENSG00000279803
ETS1	MTHFD2	-846.55356160881604	1	ENSG00000134954	ENSG00000065911
ETS1	LMBRD2	205.49560135865002	1	ENSG00000134954	ENSG00000164187
ETS1	ADAMTS7P3	444.44236153139201	1	ENSG00000134954	ENSG00000261143
ETS1	L3HYPDH	710.33703638502197	1	ENSG00000134954	ENSG00000126790
ETS1	RN7SKP78	68.718825804748107	1	ENSG00000134954	ENSG00000201581
ETS1	ZNF211	213.68707683006599	1	ENSG00000134954	ENSG00000121417
ETS1	FAM20C	181.16179219016601	1	ENSG00000134954	ENSG00000177706
ETS1	ENSG00000250698	487.03604868649398	1	ENSG00000134954	ENSG00000250698
ETS1	SIN3A	-294.73542943824202	1	ENSG00000134954	ENSG00000169375
ETS1	ZNF112	754.34110540468703	1	ENSG00000134954	ENSG00000062370
ETS1	ENSG00000233384	1058.2733974950499	1	ENSG00000134954	ENSG00000233384
ETS1	ZNF585A	921.50060801484301	1	ENSG00000134954	ENSG00000196967
ETS1	CEBPA	567.37947546394207	1	ENSG00000134954	ENSG00000245848
ETS1	GAPDHP49	-518.21285017068499	1	ENSG00000134954	ENSG00000234285
ETS1	RCHY1	493.31503807613501	1	ENSG00000134954	ENSG00000163743
ETS1	NOP16	661.26578410440106	1	ENSG00000134954	ENSG00000048162
ETS1	PLOD1	658.32043267447705	1	ENSG00000134954	ENSG00000083444
ETS1	ZNF217	201.36374287934501	1	ENSG00000134954	ENSG00000171940
ETS1	NRDE2	-73.953009423481092	1	ENSG00000134954	ENSG00000119720
ETS1	C4orf46	-817.75618562057798	1	ENSG00000134954	ENSG00000205208
ETS1	ENSG00000277895	-309.15803337919397	1	ENSG00000134954	ENSG00000277895
ETS1	RPLP1P13	61.312627608340797	1	ENSG00000134954	ENSG00000232163
ETS1	ST3GAL4	692.98716643973103	1	ENSG00000134954	ENSG00000110080
ETS1	ENSG00000280099	-66.632316800305006	1	ENSG00000134954	ENSG00000280099
ETS1	CD1B	1850.76104345257	1	ENSG00000134954	ENSG00000158485
ETS1	KBTBD7	691.03914219054195	1	ENSG00000134954	ENSG00000120696
ETS1	SMAD9	1286.0440413542199	1	ENSG00000134954	ENSG00000120693
ETS1	ENSG00000217644	779.55023635516602	1	ENSG00000134954	ENSG00000217644
ETS1	APOBEC4	-354.91619440214203	1	ENSG00000134954	ENSG00000173627
ETS1	TAF4	475.61911215072098	1	ENSG00000134954	ENSG00000130699
ETS1	ZNF93	339.27602254856401	1	ENSG00000134954	ENSG00000184635
ETS1	WDR46	489.13627667977602	1	ENSG00000134954	ENSG00000227057
ETS1	ZNF439	661.61895672291394	1	ENSG00000134954	ENSG00000171291
ETS1	HAGHL	911.42963095160292	1	ENSG00000134954	ENSG00000103253
ETS1	DOK2	510.68032526314204	1	ENSG00000134954	ENSG00000147443
ETS1	ZNF573	1184.3614676141901	1	ENSG00000134954	ENSG00000189144
ETS1	KBTBD6	780.56594929424602	1	ENSG00000134954	ENSG00000165572
ETS1	MKKS	755.24005682493498	1	ENSG00000134954	ENSG00000125863
ETS1	ZNF570	860.60238151337489	1	ENSG00000134954	ENSG00000171827
ETS1	PRDM8	-389.81087422007005	1	ENSG00000134954	ENSG00000152784
ETS1	ZC3H6	446.15139432708395	1	ENSG00000134954	ENSG00000188177
ETS1	SNTB2	146.57259902519601	1	ENSG00000134954	ENSG00000168807
ETS1	SIT1	2264.0986155392702	1	ENSG00000134954	ENSG00000137078
ETS1	ENSG00000236065	1316.8028264071099	1	ENSG00000134954	ENSG00000236065
ETS1	RPL23AP53	577.58338343844798	1	ENSG00000134954	ENSG00000223508
ETS1	TMEM147	308.36047921256801	1	ENSG00000134954	ENSG00000105677
ETS1	COX18	882.80346529124995	1	ENSG00000134954	ENSG00000163626
ETS1	HDDC3	766.44149634400208	1	ENSG00000134954	ENSG00000184508
ETS1	SNX17	522.50514675390696	1	ENSG00000134954	ENSG00000115234
ETS1	NDUFA8	247.52997389815101	1	ENSG00000134954	ENSG00000119421
ETS1	ZNF566	738.53129557571299	1	ENSG00000134954	ENSG00000186017
ETS1	PLA2G4B	-641.94566721737601	1	ENSG00000134954	ENSG00000243708
ETS1	IGFBP6	-426.33065778779803	1	ENSG00000134954	ENSG00000167779
ETS1	COL17A1	-343.02578332331001	1	ENSG00000134954	ENSG00000065618
ETS1	ZNF780B	641.90112557680095	1	ENSG00000134954	ENSG00000128000
ETS1	EML6	-660.42064549122904	1	ENSG00000134954	ENSG00000214595
ETS1	TRAM2-AS1	205.74697573024201	1	ENSG00000134954	ENSG00000225791
ETS1	ZIK1	1114.9086708139801	1	ENSG00000134954	ENSG00000171649
ETS1	ZNF383	569.16739412954098	1	ENSG00000134954	ENSG00000188283
ETS1	LAMA2	495.987159789104	1	ENSG00000134954	ENSG00000196569
ETS1	FAM173B	590.60754620987507	1	ENSG00000134954	ENSG00000150756
ETS1	KCTD6	637.09647416072801	1	ENSG00000134954	ENSG00000168301
ETS1	ZNF8	394.72008782847803	1	ENSG00000134954	ENSG00000278129
ETS1	C8orf48	-240.35118179117001	1	ENSG00000134954	ENSG00000164743
ETS1	RNU6-43P	160.23921532698401	1	ENSG00000134954	ENSG00000207029
ETS1	TSLP	-235.69020149601602	1	ENSG00000134954	ENSG00000145777
ETS1	PMVK	555.29621907060596	1	ENSG00000134954	ENSG00000163344
ETS1	ENSG00000275927	175.69970780619599	1	ENSG00000134954	ENSG00000275927
ETS1	ECI2	81.934880976978093	1	ENSG00000134954	ENSG00000198721
ETS1	ZNF283	1089.4216661960199	1	ENSG00000134954	ENSG00000167637
ETS1	ENSG00000273367	429.51826286874399	1	ENSG00000134954	ENSG00000273367
ETS1	ZNF583	247.924706861147	1	ENSG00000134954	ENSG00000198440
ETS1	CKLF-CMTM1	467.34541041799201	1	ENSG00000134954	ENSG00000254788
ETS1	NDUFV3	132.25246693131501	1	ENSG00000134954	ENSG00000160194
ETS1	UAP1	-483.14633446929605	1	ENSG00000134954	ENSG00000117143
ETS1	ENSG00000269720	-130.81470304069799	1	ENSG00000134954	ENSG00000269720
ETS1	PPP1R16A	1103.4793837724699	1	ENSG00000134954	ENSG00000160972
ETS1	KAT14	287.29532328824598	1	ENSG00000134954	ENSG00000149474
ETS1	GLB1L	603.32698226211403	1	ENSG00000134954	ENSG00000163521
ETS1	ENSG00000277763	84.701479887362694	1	ENSG00000134954	ENSG00000277763
ETS1	ENSG00000282917	1576.86641216413	1	ENSG00000134954	ENSG00000282917
ETS1	STX10	928.42123805599897	1	ENSG00000134954	ENSG00000104915
ETS1	RBPMS	-387.57548208600997	1	ENSG00000134954	ENSG00000157110
ETS1	FARSA	763.65118911662705	1	ENSG00000134954	ENSG00000179115
ETS1	CDK11B	-103.82794989805201	1	ENSG00000134954	ENSG00000248333
ETS1	FKBP4	133.345297628304	1	ENSG00000134954	ENSG00000004478
ETS1	ENSG00000235605	415.18277914377603	1	ENSG00000134954	ENSG00000235605
ETS1	MYO1H	-475.28171466535002	1	ENSG00000134954	ENSG00000174527
ETS1	TAS2R62P	-1015.7435736828199	1	ENSG00000134954	ENSG00000234066
ETS1	HSBP1	35.488473725557299	1	ENSG00000134954	ENSG00000230989
ETS1	ENSG00000273138	245.40658028299401	1	ENSG00000134954	ENSG00000273138
ETS1	ENSG00000228629	27.272496903395801	1	ENSG00000134954	ENSG00000228629
ETS1	ENSG00000267122	-101.64638726572599	1	ENSG00000134954	ENSG00000267122
ETS1	LYRM7	216.246189665495	1	ENSG00000134954	ENSG00000186687
ETS1	NME4	231.94675905685199	1	ENSG00000134954	ENSG00000103202
ETS1	SNHG20	408.49322731754603	1	ENSG00000134954	ENSG00000234912
ETS1	ZNF420	805.62245949943201	1	ENSG00000134954	ENSG00000197050
ETS1	DPYSL4	698.02517930055797	1	ENSG00000134954	ENSG00000151640
ETS1	POP5	325.006645585802	1	ENSG00000134954	ENSG00000167272
ETS1	SNIP1	-168.485598231545	1	ENSG00000134954	ENSG00000163877
ETS1	ENSG00000274578	129.34737516381699	0	ENSG00000134954	ENSG00000274578
ETS1	STAM	556.37302113888802	1	ENSG00000134954	ENSG00000136738
ETS1	ESPL1	-434.00940938908599	1	ENSG00000134954	ENSG00000135476
ETS1	NDUFV2	192.10049181337399	1	ENSG00000134954	ENSG00000178127
ETS1	DHX32	663.85735539592304	1	ENSG00000134954	ENSG00000089876
ETS1	RGS14	1419.76392556732	1	ENSG00000134954	ENSG00000169220
ETS1	PIGM	379.15926283049203	1	ENSG00000134954	ENSG00000143315
ETS1	PPM1G	192.758178116035	1	ENSG00000134954	ENSG00000115241
ETS1	KLHL25	940.76292647874095	1	ENSG00000134954	ENSG00000183655
ETS1	ZNF624	463.80782430214697	1	ENSG00000134954	ENSG00000197566
ETS1	PPIL1	119.846158875114	1	ENSG00000134954	ENSG00000137168
ETS1	ABCF3	283.53806703322101	1	ENSG00000134954	ENSG00000161204
ETS1	TRIM23	899.32343003913411	1	ENSG00000134954	ENSG00000113595
ETS1	ENSG00000226438	-204.767223512589	1	ENSG00000134954	ENSG00000226438
ETS1	SNU13	162.92073010151302	1	ENSG00000134954	ENSG00000100138
ETS1	CD70	-215.91671811670602	1	ENSG00000134954	ENSG00000125726
ETS1	ENSG00000238280	983.48190780865605	1	ENSG00000134954	ENSG00000238280
ETS1	ENSG00000272172	181.347112147682	1	ENSG00000134954	ENSG00000272172
ETS1	PARP16	787.28479041642697	1	ENSG00000134954	ENSG00000138617
ETS1	MT1M	-188.65301847158599	1	ENSG00000134954	ENSG00000205364
ETS1	NEIL1	651.73606275570603	1	ENSG00000134954	ENSG00000140398
ETS1	ZNF181	1016.1020303891499	1	ENSG00000134954	ENSG00000197841
ETS1	ENSG00000267058	657.86677102998806	1	ENSG00000134954	ENSG00000267058
ETS1	LINC01534	518.65328014398494	1	ENSG00000134954	ENSG00000225975
ETS1	C15orf61	773.63094343516696	1	ENSG00000134954	ENSG00000189227
ETS1	SLX4IP	681.99651925451496	1	ENSG00000134954	ENSG00000149346
ETS1	ENSG00000273181	55.578186484536602	1	ENSG00000134954	ENSG00000273181
ETS1	HMGB3	-284.641660271842	1	ENSG00000134954	ENSG00000029993
ETS1	HEATR3	601.43862995512609	1	ENSG00000134954	ENSG00000155393
ETS1	EEF1A1P9	-42.628011087548202	1	ENSG00000134954	ENSG00000249264
ETS1	COA5	363.74649710346398	1	ENSG00000134954	ENSG00000183513
ETS1	FAM118B	807.82240490852905	1	ENSG00000134954	ENSG00000197798
ETS1	SORD	416.17282541320702	1	ENSG00000134954	ENSG00000140263
ETS1	ZNF45	705.38687951278393	1	ENSG00000134954	ENSG00000124459
ETS1	KLHL8	592.44622666753605	1	ENSG00000134954	ENSG00000145332
ETS1	RAB32	406.90100513332197	1	ENSG00000134954	ENSG00000118508
ETS1	ZSWIM7	735.47393716481599	1	ENSG00000134954	ENSG00000214941
ETS1	ENSG00000228804	68.797344318127401	1	ENSG00000134954	ENSG00000228804
ETS1	ENSG00000230010	167.49195040716	1	ENSG00000134954	ENSG00000230010
ETS1	HAPLN3	-778.02356222393905	1	ENSG00000134954	ENSG00000140511
ETS1	TIMM21	555.57594633911401	1	ENSG00000134954	ENSG00000075336
ETS1	HMBS	1235.1486546103199	1	ENSG00000134954	ENSG00000256269
ETS1	RAPH1	-530.12012182528395	1	ENSG00000134954	ENSG00000173166
ETS1	ENSG00000261469	206.334520314569	1	ENSG00000134954	ENSG00000261469
ETS1	ENSG00000267152	525.68373223620301	0	ENSG00000134954	ENSG00000267152
ETS1	EEF1AKMT1	357.25091500981699	1	ENSG00000134954	ENSG00000150456
ETS1	COA3	151.27260515021399	1	ENSG00000134954	ENSG00000183978
ETS1	ZNF689	286.56246518046999	1	ENSG00000134954	ENSG00000156853
ETS1	TMEM41A	-541.18931729427106	1	ENSG00000134954	ENSG00000163900
ETS1	SRPRB	758.71250699526399	1	ENSG00000134954	ENSG00000144867
ETS1	NIP7	414.23600345059197	1	ENSG00000134954	ENSG00000132603
ETS1	TERF2	280.76719208964403	1	ENSG00000134954	ENSG00000132604
ETS1	ENSG00000254649	-196.10883326598301	1	ENSG00000134954	ENSG00000254649
ETS1	ENSG00000253698	411.87248056500704	1	ENSG00000134954	ENSG00000253698
ETS1	ENSG00000176349	195.488708990286	1	ENSG00000134954	ENSG00000176349
ETS1	TFPI2	-458.60333646437402	1	ENSG00000134954	ENSG00000105825
ETS1	MIR22HG	-563.33012742348797	1	ENSG00000134954	ENSG00000186594
ETS1	TXLNB	1016.1103975528999	1	ENSG00000134954	ENSG00000164440
ETS1	TUFM	288.98533449010199	1	ENSG00000134954	ENSG00000178952
ETS1	BCKDK	636.05577757028198	1	ENSG00000134954	ENSG00000103507
ETS1	5-Mar	-126.070439273457	1	ENSG00000134954	ENSG00000198060
