regulator	target	beta.sign.sum	prior	ens_tf	ens_target
FOS	SLC35E2	-0.059793980371984898	1	ENSG00000170345	ENSG00000215790
KLF1	NADK	0.090719084804400801	1	ENSG00000105610	ENSG00000008130
MAFK	NADK	0.10410209441362099	1	ENSG00000198517	ENSG00000008130
SP4	GNB1	-0.0092920625087785005	0	ENSG00000105866	ENSG00000078369
TFDP1	GNB1	-0.023602512814481599	0	ENSG00000198176	ENSG00000078369
GLIS1	GNB1	0.032896855586388898	0	ENSG00000174332	ENSG00000078369
MECP2	RP1-140A9.1	-0.035477952446982798	0	ENSG00000169057	ENSG00000231050
CTCF	KIAA1751	0.020520643106403599	0	ENSG00000102974	ENSG00000142609
CTCF	RP11-547D24.3	0.040834860665605099	0	ENSG00000102974	ENSG00000226969
TBX15	PRKCZ	0.14730219053048399	1	ENSG00000092607	ENSG00000067606
MECP2	RP11-181G12.2	-0.044356811590273798	0	ENSG00000169057	ENSG00000182873
EGR1	RP11-181G12.2	0.019880710522130699	0	ENSG00000120738	ENSG00000182873
SP1	C1orf86	0.0367000282615349	1	ENSG00000185591	ENSG00000162585
KLF4	C1orf86	0.026581289018794099	1	ENSG00000136826	ENSG00000162585
SP3	C1orf86	0.034837770453083797	1	ENSG00000172845	ENSG00000162585
RXRB	SKI	-0.0083916297437556502	1	ENSG00000204231	ENSG00000157933
EGR2	SKI	0.076005471680730505	1	ENSG00000122877	ENSG00000157933
FOXJ2	SKI	-0.019196357511886003	1	ENSG00000065970	ENSG00000157933
NFE2L2	SKI	0.049252052262271001	1	ENSG00000116044	ENSG00000157933
WT1	MORN1	0.110495941889484	1	ENSG00000184937	ENSG00000116151
NFYB	MORN1	0.052428197281543	1	ENSG00000120837	ENSG00000116151
TCF12	MORN1	0.036266570204507201	1	ENSG00000140262	ENSG00000116151
KLF4	PEX10	0.030101619912694302	1	ENSG00000136826	ENSG00000157911
PLAG1	PEX10	0.060893447634075989	1	ENSG00000181690	ENSG00000157911
EBF1	RP3-395M20.2	0.0248602068154249	0	ENSG00000164330	ENSG00000224387
IRX3	RP3-395M20.3	-0.061108579745535303	0	ENSG00000177508	ENSG00000229393
ZIC1	PANK4	0.0180282223959259	1	ENSG00000152977	ENSG00000157881
ZNF639	PANK4	0.046740061538761001	1	ENSG00000121864	ENSG00000157881
SP1	RP3-395M20.12	0.037050538490347097	1	ENSG00000185591	ENSG00000272449
PLAG1	RP3-395M20.12	0.033169140835558303	1	ENSG00000181690	ENSG00000272449
GATA3	RP3-395M20.8	-0.070389319123110597	0	ENSG00000107485	ENSG00000238164
EN2	RP3-395M20.8	0.13645778606992098	0	ENSG00000164778	ENSG00000238164
YBX1	TNFRSF14	0.15944655917007899	0	ENSG00000065978	ENSG00000157873
LMX1A	TNFRSF14	-0.062475774950750101	0	ENSG00000162761	ENSG00000157873
LMX1A	RP3-395M20.7	-0.0306112663064185	0	ENSG00000162761	ENSG00000225931
CEBPZ	FAM213B	0.017740809026440499	1	ENSG00000115816	ENSG00000157870
TP73	FAM213B	0.103344536751642	1	ENSG00000078900	ENSG00000157870
KLF16	FAM213B	0.091236919120302795	1	ENSG00000129911	ENSG00000157870
CTCF	MMEL1	0.019495572298160801	0	ENSG00000102974	ENSG00000142606
ZNF384	MMEL1	-0.083053427230474097	0	ENSG00000126746	ENSG00000142606
GATA3	TTC34	-0.076399996541675605	0	ENSG00000107485	ENSG00000215912
BRCA1	LINC00982	-0.020877043966943301	0	ENSG00000012048	ENSG00000177133
EHF	PRDM16	0.11950553078605099	0	ENSG00000135373	ENSG00000142611
CTCF	RP11-193J6.1	0.0201742327022588	0	ENSG00000102974	ENSG00000279839
EHF	RP11-22L13.1	0.037084882310168203	0	ENSG00000135373	ENSG00000272235
KLF14	MEGF6	0.068023566248482298	1	ENSG00000266265	ENSG00000162591
KLF4	MEGF6	0.051037269353579599	1	ENSG00000136826	ENSG00000162591
TCF12	MEGF6	0.11274724170388799	1	ENSG00000140262	ENSG00000162591
CTCF	RP11-46F15.2	0.021818925684217502	1	ENSG00000102974	ENSG00000238260
THAP1	TPRG1L	0.060746019179072401	1	ENSG00000131931	ENSG00000158109
NRF1	TPRG1L	0.017847737574271699	1	ENSG00000106459	ENSG00000158109
MESP1	TPRG1L	0.027069485760208099	1	ENSG00000166823	ENSG00000158109
SP1	WRAP73	0.0091675262572861408	1	ENSG00000185591	ENSG00000116213
SP3	WRAP73	0.013237559472580601	1	ENSG00000172845	ENSG00000116213
CTCFL	TP73	0.011418889132809499	0	ENSG00000124092	ENSG00000078900
MAZ	TP73-AS1	0.085346691436319302	0	ENSG00000103495	ENSG00000227372
TFDP1	TP73-AS1	0.039444237578329898	0	ENSG00000198176	ENSG00000227372
CTCF	CCDC27	0.031635805209230199	0	ENSG00000102974	ENSG00000162592
PAX5	SMIM1	0.10362212439474498	0	ENSG00000196092	ENSG00000235169
MBD2	SMIM1	-0.0115539094547589	0	ENSG00000134046	ENSG00000235169
TFDP1	LRRC47	0.0051604777311034297	1	ENSG00000198176	ENSG00000130764
SP2	LRRC47	0.0310570777711092	1	ENSG00000167182	ENSG00000130764
SP1	RN7SL574P	0.00717572660752423	0	ENSG00000185591	ENSG00000266075
ZBTB7B	CEP104	0.031430253460098402	1	ENSG00000160685	ENSG00000116198
SP4	DFFB	0.0333667044035229	1	ENSG00000105866	ENSG00000169598
ZNF143	DFFB	0.011759796997743901	1	ENSG00000166478	ENSG00000169598
CLOCK	DFFB	-0.064329040042423402	1	ENSG00000134852	ENSG00000169598
MAF	C1orf174	-0.018425734757239	1	ENSG00000178573	ENSG00000198912
MITF	C1orf174	-0.021276838620469599	1	ENSG00000187098	ENSG00000198912
YY1	LINC01134	-0.082885528352247301	1	ENSG00000100811	ENSG00000236423
CTCF	LINC01346	0.064296758626009601	0	ENSG00000102974	ENSG00000233304
MECP2	LINC01346	-0.024298686624896201	0	ENSG00000169057	ENSG00000233304
EHF	RP13-614K11.2	0.125913115254041	0	ENSG00000135373	ENSG00000226374
CTCF	RP13-614K11.2	0.111292443309481	0	ENSG00000102974	ENSG00000226374
CTCF	RP11-374C13.1	0.021609178562575802	0	ENSG00000102974	ENSG00000229280
MECP2	RP11-374C13.1	-0.085884215903503106	0	ENSG00000169057	ENSG00000229280
CTCF	RP1-37J18.2	0.0063759525207623203	0	ENSG00000102974	ENSG00000232596
PBX1	RP1-37J18.2	-0.080791420189872107	0	ENSG00000185630	ENSG00000232596
EHF	AJAP1	0.11055952760052198	0	ENSG00000135373	ENSG00000196581
CTCF	AJAP1	0.13469860609423201	0	ENSG00000102974	ENSG00000196581
CTCF	RP11-154H17.1	0.024483939563245401	0	ENSG00000102974	ENSG00000236948
EBF1	NPHP4	0.078633353506624606	1	ENSG00000164330	ENSG00000131697
CEBPZ	NPHP4	0.0924679267941724	1	ENSG00000115816	ENSG00000131697
MAF	KCNAB2	0.083248381911317795	1	ENSG00000178573	ENSG00000069424
RELA	KCNAB2	-0.036293506216076403	1	ENSG00000173039	ENSG00000069424
RELB	KCNAB2	-0.043082740450397006	1	ENSG00000104856	ENSG00000069424
CTCF	CHD5	0.0716426303313	0	ENSG00000102974	ENSG00000116254
PLAG1	CHD5	0.037209812557019599	1	ENSG00000181690	ENSG00000116254
YY1	CHD5	-0.015320521713826901	1	ENSG00000100811	ENSG00000116254
HIC2	RPL22	-0.044125381017550598	1	ENSG00000169635	ENSG00000116251
NOTO	RPL22	0.099039857364210698	1	ENSG00000214513	ENSG00000116251
TFAP2C	RPL22	-0.062269163121714995	1	ENSG00000087510	ENSG00000116251
ELF5	RP1-120G22.11	-0.0032014738134308	0	ENSG00000135374	ENSG00000226944
HOXA9	RP1-120G22.11	0.0187966953496999	0	ENSG00000078399	ENSG00000226944
ELF5	RNF207	-0.146589255632674	0	ENSG00000135374	ENSG00000158286
PAX3	RNF207	-0.17601743358643598	0	ENSG00000135903	ENSG00000158286
FOXA2	RNF207	0.32990391207704101	0	ENSG00000125798	ENSG00000158286
THAP1	ICMT	0.034663174934579898	1	ENSG00000131931	ENSG00000116237
MESP1	ICMT	0.071755151127629396	1	ENSG00000166823	ENSG00000116237
EHF	LINC00337	0.0197839886582785	1	ENSG00000135373	ENSG00000225077
KLF13	GPR153	0.067643820018605499	1	ENSG00000169926	ENSG00000158292
BCL6	ACOT7	-0.15075510368235998	1	ENSG00000113916	ENSG00000097021
ZNF350	ACOT7	0.10002553986341901	1	ENSG00000256683	ENSG00000097021
BRCA1	HES2	-0.034339457947037001	0	ENSG00000012048	ENSG00000069812
CTCF	ESPN	0.035430124596785503	0	ENSG00000102974	ENSG00000187017
ERF	TNFRSF25	-0.12769347031017098	0	ENSG00000105722	ENSG00000215788
NFYA	TNFRSF25	0.021864723778109899	0	ENSG00000001167	ENSG00000215788
EBF1	PLEKHG5	0.029570057520092698	1	ENSG00000164330	ENSG00000171680
NHLH1	PLEKHG5	0.024357405049713399	1	ENSG00000171786	ENSG00000171680
ETV5	PLEKHG5	0.091319223962087803	1	ENSG00000244405	ENSG00000171680
NEUROD1	PLEKHG5	0.34496136812037698	1	ENSG00000162992	ENSG00000171680
PURA	NOL9	-0.014326336072006301	1	ENSG00000185129	ENSG00000162408
THAP1	NOL9	0.0069435897024108604	1	ENSG00000131931	ENSG00000162408
ZNF784	NOL9	0.077374410442908007	1	ENSG00000179922	ENSG00000162408
CTCF	TAS1R1	0.0317802544089415	1	ENSG00000102974	ENSG00000173662
KLF16	TAS1R1	0.022540863447461101	1	ENSG00000129911	ENSG00000173662
NFYB	ZBTB48	0.009156063796420779	1	ENSG00000120837	ENSG00000204859
CEBPZ	ZBTB48	0.082934946460219594	1	ENSG00000115816	ENSG00000204859
ZNF143	ZBTB48	0.058718470132414401	1	ENSG00000166478	ENSG00000204859
ATF2	ZBTB48	-0.036400664174995198	1	ENSG00000115966	ENSG00000204859
NRF1	KLHL21	0.029083366073267301	1	ENSG00000106459	ENSG00000162413
MNT	KLHL21	-0.100673889744628	1	ENSG00000070444	ENSG00000162413
ZNF784	PHF13	0.075675268927026404	1	ENSG00000179922	ENSG00000116273
VENTX	THAP3	-0.0351465434899964	0	ENSG00000151650	ENSG00000041988
RUNX1	THAP3	-0.0289599649524277	0	ENSG00000159216	ENSG00000041988
KLF1	DNAJC11	-0.0135534086361517	1	ENSG00000105610	ENSG00000007923
CTCF	RP11-242F24.1	0.121037905105551	0	ENSG00000102974	ENSG00000228750
ZBTB33	CAMTA1	0.0227298655388346	1	ENSG00000177485	ENSG00000171735
CTCF	RP11-334N17.1	0.021290204130634399	0	ENSG00000102974	ENSG00000237365
RARB	VAMP3	-0.093818703558184099	1	ENSG00000077092	ENSG00000049245
TFAP2C	VAMP3	-0.033600183471305403	1	ENSG00000087510	ENSG00000049245
CEBPZ	PER3	0.085285365603276306	1	ENSG00000115816	ENSG00000049246
REST	PER3	0.10844633937192301	1	ENSG00000084093	ENSG00000049246
ZNF143	PER3	0.047671664314538099	1	ENSG00000166478	ENSG00000049246
ESRRA	PER3	0.034968355125937899	1	ENSG00000173153	ENSG00000049246
ZNF143	RP3-467L1.4	0.020096157619444201	0	ENSG00000166478	ENSG00000236266
TEAD3	UTS2	0.035247663582911502	0	ENSG00000007866	ENSG00000049247
HSF1	TNFRSF9	0.072987071055297698	0	ENSG00000185122	ENSG00000049249
REL	TNFRSF9	0.096015204870984805	0	ENSG00000162924	ENSG00000049249
RELA	TNFRSF9	0.18919408899047199	0	ENSG00000173039	ENSG00000049249
FOXL1	PARK7	-0.057952469422151598	1	ENSG00000176678	ENSG00000116288
ESRRB	PARK7	0.0147229469790181	1	ENSG00000119715	ENSG00000116288
ZFX	ERRFI1	-0.068652231617987503	1	ENSG00000005889	ENSG00000116285
NRF1	ERRFI1	-0.089261477350250404	1	ENSG00000106459	ENSG00000116285
STAT5B	ERRFI1	0.024427239553729201	1	ENSG00000173757	ENSG00000116285
CTCF	RP11-431K24.1	0.13402961005994302	0	ENSG00000102974	ENSG00000238290
MECP2	RP11-431K24.1	-0.070285159634694797	1	ENSG00000169057	ENSG00000238290
PLAG1	RP11-431K24.1	0.00745467719011432	1	ENSG00000181690	ENSG00000238290
PBX1	RP11-431K24.1	-0.21661676610151603	0	ENSG00000185630	ENSG00000238290
ELF5	RERE	0.023510706425226399	1	ENSG00000135374	ENSG00000142599
SPIB	RERE	0.11473491432932099	1	ENSG00000269404	ENSG00000142599
MYOD1	RERE	0.076735475437550604	1	ENSG00000129152	ENSG00000142599
MZF1	RERE	0.10310199460452302	1	ENSG00000099326	ENSG00000142599
SPIB	RP5-1115A15.1	0.0138176735368891	0	ENSG00000269404	ENSG00000232912
ZBTB33	RP5-1115A15.1	-0.0521109635465902	0	ENSG00000177485	ENSG00000232912
RFX3	RPL7P11	0.034227872975910199	0	ENSG00000080298	ENSG00000234619
PLAGL1	RPL7P7	-0.085566729562654098	0	ENSG00000118495	ENSG00000224315
KLF15	ENO1	0.049304257200095097	1	ENSG00000163884	ENSG00000074800
MAF	ENO1	-0.019610510031216302	1	ENSG00000178573	ENSG00000074800
RFX5	ENO1	0.008787873389792809	1	ENSG00000143390	ENSG00000074800
NFIC	ENO1-IT1	-0.039812265788319298	1	ENSG00000141905	ENSG00000236269
CTCF	CA6	0.109603729470354	0	ENSG00000102974	ENSG00000131686
HES1	SLC2A5	-0.18947311538868802	0	ENSG00000114315	ENSG00000142583
PAX6	SCARNA16	0.0299563294448708	0	ENSG00000007372	ENSG00000252404
DPRX	GPR157	-0.12956504966705601	0	ENSG00000204595	ENSG00000180758
HSF1	GPR157	0.064673474999304995	0	ENSG00000185122	ENSG00000180758
REL	GPR157	0.10655583541609	0	ENSG00000162924	ENSG00000180758
RFX5	RP3-510D11.1	0.0448974330144086	0	ENSG00000143390	ENSG00000228526
ESRRB	RP3-510D11.1	-0.12560922952793901	0	ENSG00000119715	ENSG00000228526
IKZF1	RP3-510D11.2	0.038326059754818301	0	ENSG00000185811	ENSG00000234546
CTCFL	RP3-510D11.2	0.104739146516812	0	ENSG00000124092	ENSG00000234546
ESRRB	RP3-510D11.2	-0.092104386448566694	0	ENSG00000119715	ENSG00000234546
DPRX	ENSG00000281937	-0.0148959914530205	0	ENSG00000204595	ENSG00000281937
MEIS1	ENSG00000281937	0.0175789713727902	0	ENSG00000143995	ENSG00000281937
PITX2	ENSG00000281937	-0.046356068918513099	0	ENSG00000164093	ENSG00000281937
JUND	ENSG00000281937	0.15067574634617101	0	ENSG00000130522	ENSG00000281937
RELA	H6PD	0.016778565764619301	1	ENSG00000173039	ENSG00000049239
MYOD1	H6PD	-0.023423306506963899	1	ENSG00000129152	ENSG00000049239
POU3F1	H6PD	-0.13068204542804199	1	ENSG00000185668	ENSG00000049239
NR4A1	H6PD	0.20255220622126299	1	ENSG00000123358	ENSG00000049239
IRF1	SPSB1	0.020325728805470299	1	ENSG00000125347	ENSG00000171621
KLF1	SPSB1	0.077254018706791397	1	ENSG00000105610	ENSG00000171621
IRF2	SPSB1	0.12858433679001802	1	ENSG00000168310	ENSG00000171621
IRF3	SPSB1	0.033063347680583603	1	ENSG00000126456	ENSG00000171621
PROX1	SLC25A33	0.040401844796538203	1	ENSG00000117707	ENSG00000171612
NFYB	TMEM201	0.094955711813851804	1	ENSG00000120837	ENSG00000188807
CEBPZ	TMEM201	0.024978642146484199	1	ENSG00000115816	ENSG00000188807
RELA	TMEM201	-0.0097115745734680289	1	ENSG00000173039	ENSG00000188807
RELB	TMEM201	-0.042731719393624502	1	ENSG00000104856	ENSG00000188807
IKZF1	PIK3CD	-0.088575610874779401	1	ENSG00000185811	ENSG00000171608
EPAS1	PIK3CD	0.039426784888748199	1	ENSG00000116016	ENSG00000171608
SPZ1	PIK3CD	0.094910490475916806	1	ENSG00000164299	ENSG00000171608
ETS1	C1orf200	0.060638129160680301	1	ENSG00000134954	ENSG00000179840
SPIB	C1orf200	0.086142994589874095	1	ENSG00000269404	ENSG00000179840
TBP	RP11-558F24.2	-0.11579970149737101	0	ENSG00000112592	ENSG00000233268
ZBTB18	CLSTN1	-0.107167821826577	1	ENSG00000179456	ENSG00000171603
KLF8	CLSTN1	0.040530255645728701	1	ENSG00000102349	ENSG00000171603
NHLH1	CTNNBIP1	0.0221682036431173	1	ENSG00000171786	ENSG00000178585
IKZF1	CTNNBIP1	-0.076050659639923801	1	ENSG00000185811	ENSG00000178585
ZNF350	CTNNBIP1	0.0245511450048774	1	ENSG00000256683	ENSG00000178585
SOX4	CTNNBIP1	-0.042153416990209802	1	ENSG00000124766	ENSG00000178585
PLAG1	LZIC	-0.050605311604827903	1	ENSG00000181690	ENSG00000162441
CTCFL	LZIC	-0.0083247218636571998	1	ENSG00000124092	ENSG00000162441
MBD2	LZIC	0.0115133357894593	1	ENSG00000134046	ENSG00000162441
MAZ	NMNAT1	0.021676760846295599	1	ENSG00000103495	ENSG00000173614
SP1	NMNAT1	0.0308684581414671	1	ENSG00000185591	ENSG00000173614
TFDP1	NMNAT1	0.014241058871952801	1	ENSG00000198176	ENSG00000173614
IRF1	UBE4B	-0.046093686446649802	1	ENSG00000125347	ENSG00000130939
IRF2	UBE4B	-0.017259638636285199	1	ENSG00000168310	ENSG00000130939
IRF3	UBE4B	-0.0083689389128616398	1	ENSG00000126456	ENSG00000130939
TFDP1	PGAM1P11	0.017679168955977501	0	ENSG00000198176	ENSG00000233623
NFYA	KIF1B	-0.013702116088351601	1	ENSG00000001167	ENSG00000054523
MNT	KIF1B	0.059936477155247303	1	ENSG00000070444	ENSG00000054523
NHLH1	PGD	-0.054399153439391799	1	ENSG00000171786	ENSG00000142657
ETV1	PGD	0.0241887253649474	1	ENSG00000006468	ENSG00000142657
ELF5	APITD1	-0.035425288895983502	0	ENSG00000135374	ENSG00000175279
TP53	APITD1	-0.012463606487334401	0	ENSG00000141510	ENSG00000175279
GCM2	APITD1	0.0125406397046165	0	ENSG00000124827	ENSG00000175279
MLX	DFFA	0.0183420512604104	1	ENSG00000108788	ENSG00000160049
KLF1	DFFA	-0.0637536522721798	1	ENSG00000105610	ENSG00000160049
IRF3	DFFA	-0.022231653828795699	0	ENSG00000126456	ENSG00000160049
TBX15	PEX14	0.028816133468473899	1	ENSG00000092607	ENSG00000142655
ZNF148	PEX14	0.19094327365757602	1	ENSG00000163848	ENSG00000142655
CTCFL	PEX14	0.074513355688260799	1	ENSG00000124092	ENSG00000142655
